timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.478516,129.89964,0,3,7674,1024000,0,3,253
2000000,159.08594,87.79577,0,53,7373,1024000,0,3,253
3000000,209.47754,74.49415,0,113,10547,1024000,0,3,253
4000000,262.23633,68.79232,0,173,10315,1024000,0,3,253
5000000,318.99316,66.291176,0,240,6972,1024000,0,3,253
6000000,372.64844,64.11707,0,292,9947,1024000,0,3,253
7000000,435.63574,63.951225,0,344,7673,1024000,0,3,253
8000000,494.84863,63.34468,0,403,10589,1024000,0,3,253
9000000,556.3076,63.13069,0,459,10778,1024000,0,3,253
10000000,617.13574,62.89602,0,517,10517,1024000,0,3,253
11000000,678.0342,62.71126,0,577,9739,1024000,0,3,253
12000000,737.71387,62.45461,0,637,9905,1024000,0,3,253
13000000,797.55664,62.250755,0,700,9730,1024000,0,3,253
14000000,857.1699,62.059795,0,752,10235,1024000,0,3,253
15000000,917.41797,61.93748,0,810,10778,1024000,0,3,253
16000000,978.2422,61.867073,0,859,10193,1024000,0,3,253
17000000,1039.9258,61.85616,0,920,9929,1024000,0,3,253
18000000,1100.5908,61.78929,0,973,9742,1024000,0,3,253
19000000,1161.0645,61.719353,0,1033,9849,1024000,0,3,253
20000000,1222.3389,61.69689,0,1092,9852,1024000,0,3,253
21000000,1281.9287,61.595654,0,1142,10786,1024000,0,3,253
22000000,1344.1445,61.624084,0,1194,10227,1024000,0,3,253
23000000,1404.7803,61.58076,0,1258,9845,1024000,0,3,253
24000000,1466.1836,61.573307,0,1318,9562,1024000,0,3,253
25000000,1526.4473,61.520523,0,1377,9770,1024000,0,3,253
26000000,1587.792,61.513714,0,1429,9745,1024000,0,3,253
27000000,1648.207,61.472736,0,1488,9289,1024000,0,3,253
28000000,1707.9648,61.411076,0,1546,10076,1024000,0,3,253
29000000,1768.0986,61.366745,0,1610,9752,1024000,0,3,253
30000000,1828.831,61.345467,0,1674,9940,1024000,0,3,253
31000000,1889.1895,61.313435,0,1728,10047,1024000,0,3,253
32000000,1950.123,61.30149,0,1779,9108,1024000,0,3,253
33000000,2009.0225,61.228283,0,1836,10636,1024000,0,3,253
34000000,2072.5625,61.296658,0,1889,9760,1024000,0,3,253
35000000,2133.669,61.29119,0,1947,9874,1024000,0,3,253
36000000,2194.9512,61.29094,0,1998,10694,1024000,0,3,253
