timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,2.8903094e-05,9.668994e-05,0.0,0
2800000,0.00069735944,0.00010689202,0.0,0
4000000,0.0010779074,6.725029e-06,0.0,0
4800000,0.0011853828,8.9894536e-05,0.00078400003,0
5600000,0.0009188323,1.3154645e-05,0.0007225344,0
6800000,0.0011027872,8.180531e-05,0.00025525215,0
8000000,0.0010808989,2.0933983e-05,0.0004323135,0
8800000,0.0009961565,0.00012154421,0.00039017704,0
9600000,0.0006746557,0.0001807569,0.00035958714,0
10800000,0.00078616565,7.2209565e-05,0.00031813968,0
12000000,0.00046527004,0.00016898636,0.00019610388,0
12800000,0.00063985784,6.305671e-05,0.00018072933,0
14000000,0.00089795334,5.471255e-05,0.0005096081,0
14800000,0.0007621818,5.4421653e-05,0.00046965474,0
15600000,0.0008474475,0.00014750272,0.0005199825,0
16000000,0.00081354956,0.00015795675,0.0008015604,0
82804000,0.00081354956,0.00015795675,0.0008015604,1
83204000,0.00081354956,0.00015795675,0.0008015604,1
