timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.1566198e-11,2.3962443e-14
7648000,0.009461103,1.0512337e-05
8656000,0.0063191736,7.0213046e-06
9676000,0.008278815,9.198684e-06
10688000,0.011529552,1.2810614e-05
11688000,0.0045006317,5.000702e-06
12696000,0.022339104,2.4821227e-05
13708000,0.033066895,3.6741e-05
14716000,0.0028787367,3.1985967e-06
15728000,0.029669521,3.2966138e-05
16728000,0.007825212,8.69468e-06
17736000,0.02240007,2.4888966e-05
18748000,0.022134783,2.4594203e-05
19756000,0.3599676,0.00039996402
20768000,0.95806503,0.0010645167
21768000,1.4110416,0.001567824
22776000,1.714086,0.0019045401
23788000,2.2065892,0.002451766
24796000,2.3195565,0.0025772853
25808000,2.306124,0.0025623601
26808000,2.2481668,0.0024979634
27836000,2.205664,0.0024507379
28848000,1.6256018,0.0018062242
29848000,0.9525913,0.0010584348
30856000,0.25724655,0.0002858295
31868000,0.077209756,8.5788626e-05
32876000,0.13990735,0.00015545261
33888000,0.17092983,0.00018992205
34888000,0.18702102,0.00020780115
35888000,0.19854061,0.00022060069
