timestamp,load,ram_usage
1004000,0.11764706,0.3870157
1504000,0.1,0.387897
2004000,0.06,0.38809553
2504000,0.078431375,0.3877576
3004000,0.1,0.38789997
3504000,0.06,0.38789603
4004000,0.1,0.38769108
4504000,0.06,0.38777187
5004000,0.1,0.3878571
5504000,0.08,0.38816452
6004000,0.08,0.38831723
6504000,0.08,0.38833398
7004000,0.078431375,0.388065
7504000,0.1,0.38832805
8004000,0.08,0.38834825
8504000,0.08,0.38834432
9004000,0.08,0.38811377
9504000,0.08,0.38812214
10004000,0.08,0.38817927
10504000,0.08,0.38723886
11004000,0.08,0.38736153
11504000,0.1,0.3873758
12004000,0.078431375,0.38617972
12504000,0.078431375,0.38619497
13004000,0.08,0.38637972
13504000,0.08,0.38658515
14004000,0.06666667,0.38677037
14504000,0.08,0.38666838
15004000,0.1,0.38693836
15504000,0.06,0.38692012
16004000,0.08,0.38705805
16504000,0.1,0.38706103
17004000,0.06,0.38692504
17504000,0.08,0.38697925
18004000,0.1,0.38696054
18504000,0.05882353,0.38705018
19004000,0.08,0.38672358
19504000,0.08,0.3868955
20004000,0.06666667,0.3870428
20504000,0.06666667,0.3871024
21004000,0.08,0.3871502
21504000,0.09803922,0.38729453
22004000,0.08,0.38727087
22504000,0.06,0.3873098
23004000,0.08,0.3873349
23504000,0.1,0.38737875
24004000,0.06,0.38711965
24504000,0.08,0.3871359
25004000,0.08,0.3872477
25504000,0.08,0.38726103
26004000,0.06,0.38715217
26504000,0.08,0.38736546
27004000,0.1,0.38740143
27504000,0.06,0.3874507
28004000,0.078431375,0.38703096
28504000,0.08,0.38716793
29004000,0.08,0.3872566
29504000,0.08,0.38725314
30004000,0.08,0.38726842
30504000,0.09803922,0.38725808
31004000,0.08,0.38732508
31504000,0.06,0.38728663
32004000,0.08,0.38728958
32504000,0.08,0.38735217
33004000,0.08,0.38738567
33504000,0.05,0.3874615
34004000,0.1,0.3874556
34504000,0.06,0.38755956
35004000,0.08,0.38756204
35504000,0.1,0.38732508
36004000,0.06,0.38738763
