timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6608000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27632000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
33428000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33476000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33528000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33576000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33628000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33788000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33888000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33988000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34088000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34184000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34236000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34288000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34388000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34436000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34488000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34536000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34588000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34636000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34688000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34788000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34888000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34988000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35088000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35188000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35192000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35248000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35296000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35348000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35396000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
