timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
1608000,0.0,0.0,0.0,1
2808000,0.0007225767,0.00010190312,0.0,0
3608000,8.675753e-05,0.00010143132,0.0,0
4808000,0.00067592657,4.9756864e-06,0.00040000002,0
5608000,9.964278e-05,1.1720385e-06,0.00036864,0
6808000,0.00066452654,9.2540264e-05,0.00032614908,0
7608000,0.00011014905,1.2689047e-05,0.00030057898,0
8808000,0.0005962208,0.00020842158,0.00026593302,0
9608000,0.00054947706,9.99836e-05,0.00046911204,0
10808000,0.000266542,9.3743474e-05,0.00068412104,0
11608000,0.0002456451,1.1580163e-05,0.00090467226,0
12808000,0.00050524564,1.6668186e-05,0.0008003961,0
13608000,0.00025694235,7.69799e-05,0.00073764496,0
14808000,0.00028633655,2.1900732e-05,0.000652621,0
15608000,0.00048879633,0.00012618619,0.00060145545,0
16008000,0.00046924446,7.890884e-05,0.00092959835,0
77608000,0.00046924446,7.890884e-05,0.00092959835,1
78008000,0.00046924446,7.890884e-05,0.00092959835,1
78408000,0.00046924446,7.890884e-05,0.00092959835,1
79608000,4.554604e-11,6.611118e-06,0.00075264,0
