timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
192000,192000,-0.02326388,0.029581552,0.0010422575,0.0,0.0,0.0,0.0,-1.0
196000,196000,0.0025107292,0.033551905,0.0016298973,0.0,0.0,0.0,0.0,-1.0
244000,244000,0.0035651433,-0.014532758,-0.00013034267,0.0,0.0,0.0,0.0,-1.0
288000,288000,0.0011444839,-0.0015584299,-0.0005482923,0.0,0.0,0.0,0.0,-1.0
344000,344000,0.0017932871,0.0032298341,-0.00024869866,0.0,0.0,0.0,0.0,-1.0
392000,392000,0.00076084665,-0.0018330143,0.00018395025,0.0,0.0,0.0,0.0,-1.0
444000,444000,0.0012183448,-0.0019845038,-0.0012490532,0.0,0.0,0.0,0.0,-1.0
492000,492000,-0.0010015011,0.0015325178,0.0002109102,0.0,0.0,0.0,0.0,-1.0
544000,544000,-0.00079945364,1.9047335e-05,0.0014152824,0.0,0.0,0.0,0.0,-1.0
592000,592000,-0.0019137216,-0.0030633444,0.0001768903,0.0,0.0,0.0,0.0,-1.0
644000,644000,-0.001376718,-0.0026070967,0.00096565293,0.0,0.0,0.0,0.0,-1.0
692000,692000,-3.519238e-05,-0.0017750716,0.00033400906,0.0,0.0,0.0,0.0,-1.0
744000,744000,0.00028879964,-0.001162773,0.00022738967,0.0,0.0,0.0,0.0,-1.0
792000,792000,-0.0016237185,-0.0011630963,0.0006566507,0.0,0.0,0.0,0.0,-1.0
844000,844000,5.1558596e-05,-0.0008526912,6.741212e-05,0.0,0.0,0.0,0.0,-1.0
892000,892000,0.002143926,-0.0010407289,0.00011526543,0.0,0.0,0.0,0.0,-1.0
944000,944000,-0.00017373484,0.0007180291,0.00032197803,0.0,0.0,0.0,0.0,-1.0
992000,992000,-0.002646176,0.0015194635,6.4613882e-06,0.0,0.0,0.0,0.0,-1.0
1044000,1044000,0.0019248968,0.0010502512,0.00083216,0.0,0.0,0.0,0.0,-1.0
1092000,1092000,0.00028694398,0.00055524055,-0.0019981659,0.0,0.0,0.0,0.0,-1.0
1144000,1144000,-0.00037814802,-0.00033786375,-0.00012309132,0.0,0.0,0.0,0.0,-1.0
1192000,1192000,0.00049744814,-0.0025272213,-0.000542749,0.0,0.0,0.0,0.0,-1.0
1244000,1244000,0.002217724,0.0010921563,7.291444e-05,0.0,0.0,0.0,0.0,-1.0
1292000,1292000,0.00019036052,-0.00084933673,-0.0014318083,0.0,0.0,0.0,0.0,-1.0
1344000,1344000,-0.0015851877,-0.00014364143,-0.0001311394,0.0,0.0,0.0,0.0,-1.0
1392000,1392000,-0.0013629246,0.0010472407,-1.7295233e-05,0.0,0.0,0.0,0.0,-1.0
1440000,1440000,0.0012343983,0.0009248831,-5.047551e-05,0.0,0.0,0.0,0.0,-1.0
1492000,1492000,0.0006104825,-0.0002758682,0.00042511927,0.0,0.0,0.0,0.0,-1.0
1544000,1544000,-0.001129491,0.001979569,-0.00070833956,0.0,0.0,0.0,0.0,-1.0
1592000,1592000,-0.00078802975,-0.0010015257,-0.0008140264,0.0,0.0,0.0,0.0,-1.0
1644000,1644000,-0.0003337609,0.0012630888,-0.00030670437,0.0,0.0,0.0,0.0,-1.0
1692000,1692000,0.00044904056,0.0017991507,0.00033848218,0.0,0.0,0.0,0.0,-1.0
1744000,1744000,-2.3527693e-05,-0.0005649175,-4.593187e-05,0.0,0.0,0.0,0.0,-1.0
1792000,1792000,0.001959198,0.00083602866,-5.6727917e-05,0.0,0.0,0.0,0.0,-1.0
1844000,1844000,0.00022377068,0.0006538576,0.00040451888,0.0,0.0,0.0,0.0,-1.0
1892000,1892000,-0.0022587702,-0.00017702344,0.00029194492,0.0,0.0,0.0,0.0,-1.0
1944000,1944000,-0.0019402388,0.00071823905,-0.00018287839,0.0,0.0,0.0,0.0,-1.0
1992000,1992000,0.00081413926,-9.231873e-05,0.000507376,0.0,0.0,0.0,0.0,-1.0
2044000,2044000,-0.0023284694,-0.001966301,0.001007609,0.0,0.0,0.0,0.0,-1.0
2092000,2092000,-0.0013166408,0.00040706142,-2.6430147e-05,0.0,0.0,0.0,0.0,-1.0
2144000,2144000,-0.00053501735,-5.5556287e-05,9.9722136e-05,0.0,0.0,0.0,0.0,-1.0
2192000,2192000,0.0010829173,-0.0013388342,-0.00026311813,0.0,0.0,0.0,0.0,-1.0
2244000,2244000,-0.0003365181,0.003039452,0.0012240605,0.0,0.0,0.0,0.0,-1.0
2292000,2292000,0.0009966798,0.0016914178,0.0014055319,0.0,0.0,0.0,0.0,-1.0
2344000,2344000,0.00089802325,-0.000896235,0.0006571734,0.0,0.0,0.0,0.0,-1.0
2388000,2388000,-0.00096213043,-0.0014760118,4.4730896e-05,0.0,0.0,0.0,0.0,-1.0
2444000,2444000,-0.000865566,0.0010887653,-0.0006850741,0.0,0.0,0.0,0.0,-1.0
2492000,2492000,-0.0021613957,0.0015366751,0.0002013273,0.0,0.0,0.0,0.0,-1.0
