timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.00293,129.95412,0,13,7293,1024000,0,3,253
2000000,157.13574,86.91136,0,69,8288,1024000,0,3,253
3000000,210.29199,74.89031,0,120,7728,1024000,0,3,253
4000000,264.02344,69.333885,0,171,7670,1024000,0,3,253
5000000,317.75195,66.08818,0,226,10042,1024000,0,3,253
6000000,376.25586,64.78235,0,279,9983,1024000,0,3,253
7000000,438.71582,64.441216,0,336,8270,1024000,0,3,253
8000000,497.81836,63.757477,0,391,11117,1024000,0,3,253
9000000,559.1953,63.48721,0,438,11255,1024000,0,3,253
10000000,620.48926,63.263588,0,490,10747,1024000,0,3,253
11000000,680.0908,62.924763,0,547,11325,1024000,0,3,253
12000000,740.6084,62.7209,0,600,11026,1024000,0,3,253
13000000,800.124,62.470646,0,663,10961,1024000,0,3,253
14000000,860.77637,62.338963,0,717,10788,1024000,0,3,253
15000000,924.42285,62.427258,0,772,7635,1024000,0,3,253
16000000,984.97363,62.308556,0,829,7234,1024000,0,3,253
17000000,1042.6807,62.034782,0,885,10964,1024000,0,3,253
18000000,1103.6943,61.977444,0,941,10524,1024000,0,3,253
19000000,1166.8682,62.041058,0,1004,7462,1024000,0,3,253
20000000,1227.9688,61.993576,0,1063,6801,1024000,0,3,253
21000000,1287.3818,61.869564,0,1121,7512,1024000,0,3,253
22000000,1344.6328,61.65778,0,1185,10212,1024000,0,3,253
23000000,1403.9385,61.55465,0,1250,10905,1024000,0,3,253
24000000,1464.7139,61.52192,0,1309,10629,1024000,0,3,253
25000000,1525.544,61.49403,0,1368,9973,1024000,0,3,253
26000000,1588.7705,61.561165,0,1419,7245,1024000,0,3,253
27000000,1648.8467,61.50577,0,1477,6785,1024000,0,3,253
28000000,1708.2363,61.429672,0,1534,7363,1024000,0,3,253
29000000,1768.3154,61.38279,0,1590,7592,1024000,0,3,253
30000000,1826.1445,61.26357,0,1649,9948,1024000,0,3,253
31000000,1886.8125,61.24424,0,1707,10566,1024000,0,3,253
32000000,1951.8584,61.363758,0,1760,7178,1024000,0,3,253
33000000,2012.4062,61.33889,0,1814,8123,1024000,0,3,253
