timestamp,mag_inconsistency_angle
496000,0.00055526075
992000,5.5222652e-05
1496000,4.0843235e-05
1992000,4.068024e-06
2496000,3.9130794e-07
2992000,4.6112245e-08
3488000,0.00010642028
3992000,1.0059762e-05
4500000,1.7628572e-05
4996000,1.7592099e-06
5500000,1.7278336e-07
5996000,2.4771325e-08
6492000,0.00013493148
6996000,1.27543935e-05
7492000,0.0005922629
7996000,5.595681e-05
8492000,9.3402836e-05
8988000,9.29406e-06
9492000,8.8518004e-07
9988000,9.551385e-08
10496000,0.00040196985
11000000,0.0006367862
11496000,0.00025384937
12000000,2.3985902e-05
12496000,0.00041949615
12992000,4.1721367e-05
13496000,3.9471515e-06
13992000,3.9946343e-07
14500000,4.526738e-08
14608000,2.9928888e-08
32768000,2.9096455e-08
32780000,2.7701688e-08
33264000,1.2186448e-08
