timestamp,rtl_time_s,rtl_limit_fraction
6412000,1.3015469e-11,1.4461632e-14
7444000,0.010608705,1.178745e-05
8448000,0.007183548,7.981721e-06
9456000,0.004794052,5.3267245e-06
10476000,0.009531412,1.0590459e-05
11488000,0.0104263425,1.1584825e-05
12488000,0.012519029,1.3910033e-05
13496000,0.025249565,2.8055074e-05
14508000,0.030882364,3.431374e-05
15516000,0.0110652605,1.2294735e-05
16528000,0.004794173,5.326859e-06
17528000,0.011042248,1.2269166e-05
18536000,0.032469705,3.607745e-05
19548000,0.044062473,4.8958304e-05
20556000,0.01125252,1.25028e-05
21568000,0.08307141,9.230157e-05
22568000,0.121229135,0.00013469905
23576000,0.14264941,0.00015849936
24588000,0.15737155,0.00017485728
25596000,0.16082948,0.00017869944
26608000,0.15899414,0.00017666016
27608000,0.1446114,0.00016067935
28636000,0.13653775,0.00015170862
29644000,0.11987235,0.0001331915
30648000,0.11435461,0.00012706069
31656000,0.100542076,0.00011171342
32668000,0.0810495,9.005501e-05
33668000,0.054959945,6.106661e-05
