timestamp,speed_xy,speed_up,speed_down,want_takeoff
8696000,5.0,3.0,1.0,0
8716000,5.0,3.0,1.0,0
9556000,5.0,3.0,1.0,0
75636000,5.0,3.0,1.0,0
75656000,5.0,3.0,1.0,0
76636000,5.0,3.0,1.0,0
77636000,5.0,3.0,1.0,0
78636000,5.0,3.0,1.0,0
79636000,5.0,3.0,1.0,0
80636000,5.0,3.0,1.0,0
81636000,5.0,3.0,1.0,0
82636000,5.0,3.0,1.0,0
