timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0025952589,0.00016735693,5.1221573e-08,0.3171931,-0.06824355,-9.841187,-0.11626413,-0.005636278,-0.002924635,11.827728,11.827728
1940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.001900392,4.7030768e-05,5.5477156e-09,0.13532715,-0.040855628,-9.768296,0.0016859786,-0.002741489,-0.0013384601,11.827728,11.827728
2940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0019747533,3.56626e-05,1.2603748e-09,0.15740253,-0.3240223,-9.979563,-0.0015667455,-0.00042464002,-0.00030789722,11.827728,11.827728
3940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0020307044,3.3760964e-05,9.467435e-10,0.22072066,0.20295243,-9.890989,0.0012396676,-0.0015070428,1.5881814e-06,11.827728,11.827728
4940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00205718,3.5061046e-05,9.0898866e-10,0.28870696,-0.047742724,-9.925218,0.00089586375,-0.0016250808,0.00068337796,11.827728,11.827728
5940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00208181,3.6860874e-05,8.451256e-10,-0.0041161906,0.13661285,-9.628942,-0.00012751881,0.0018503113,-0.0005313743,11.827728,11.827728
6940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0019457471,3.2863732e-05,7.661219e-10,0.08745362,-0.04327692,-9.813603,-0.0007243611,-0.002123238,0.0022088238,11.827728,11.827728
7940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0022621904,4.2441196e-05,1.259845e-09,-0.005060954,-0.15227403,-9.563528,-0.0011386768,0.002095901,-0.0005588114,11.827728,11.827728
8940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021184497,4.0722975e-05,1.1708984e-09,0.00260605,0.2183581,-9.632952,0.000572181,0.0017535626,-0.00012013394,11.827728,11.827728
9940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0023406753,3.92801e-05,1.0262479e-09,-0.22336756,-0.030591616,-9.470575,0.0020622276,0.0070584402,-1.1739458e-05,11.827728,11.827728
10940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0020851025,3.5621455e-05,8.9353624e-10,-0.106955834,-0.06075945,-9.64893,0.002309334,0.0023778717,0.0012056904,11.827728,11.827728
11940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.002118253,3.9207112e-05,8.876943e-10,-0.08582191,-0.11657536,-9.63777,-0.00085465785,0.0026550542,0.0005116329,11.827728,11.827728
12940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0019433749,3.19099e-05,8.1895113e-10,0.21683319,-0.39258647,-9.876058,-0.0035034644,-0.0029188995,0.0009567093,11.827728,11.827728
13940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0020811588,3.5823236e-05,9.471387e-10,0.2517651,0.23903948,-9.835584,0.0035887659,-0.0015150362,0.0027681992,11.827728,11.827728
14940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.001878184,3.7338043e-05,1.0463328e-09,0.09785595,0.3015614,-9.74812,0.0024783078,-0.0008311374,5.9478563e-05,11.827728,11.827728
15940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021930097,3.938991e-05,1.061124e-09,-0.03650798,0.21687874,-9.664182,0.000554324,0.002295064,-0.0001907935,11.827728,11.827728
16940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0017991264,3.8563223e-05,1.0169613e-09,-0.064751856,-0.23444326,-9.594488,-0.0023386285,0.0015660035,0.0010440625,11.827728,11.827728
17940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0015893278,3.1998014e-05,6.809815e-10,0.23134272,-0.15726314,-9.778788,0.0020203753,-0.0018675217,0.0012272326,11.827728,11.827728
18940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0012780161,5.003067e-05,2.1525587e-08,-0.31825826,0.017093709,-10.595185,-0.023192039,-0.60712236,-0.00067722215,11.827545,11.827545
19940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00035264404,4.377696e-05,2.4872126e-08,-0.09240883,-0.01955223,-9.854581,0.012123453,-0.10640146,-0.0010294393,11.825907,11.825907
20940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00028236333,3.048579e-05,1.0170605e-08,0.16411994,-0.04716399,-9.815939,-0.00452582,-0.09504737,0.0077867624,11.822567,11.822567
21940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00025743947,2.6745929e-05,5.001775e-09,0.11577625,-0.06554258,-9.44753,-0.00342753,-0.020281775,0.001147066,11.818325,11.818325
22940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00027019606,2.6210435e-05,1.71266e-09,-0.0056758355,-0.07485487,-9.402511,0.0034695547,0.018455159,0.006771363,11.815399,11.815399
23940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00027110853,2.9344033e-05,6.409942e-09,-0.08853415,-0.079108916,-9.869832,-0.013822366,0.05612697,-0.002399638,11.813799,11.813799
24940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00025790953,2.7135064e-05,3.2264418e-09,-0.08937251,-0.07235686,-9.448263,-0.0002285607,0.021598332,0.0011307754,11.812275,11.812275
25940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00025646412,2.4504732e-05,9.726886e-10,-0.039863776,-0.04106333,-9.69166,0.003094149,0.008420318,0.00096634775,11.812622,11.812622
26940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00034936485,6.871784e-05,5.431051e-08,-0.11776785,-0.01885062,-9.026489,0.0014820739,-1.407174,0.0028834953,11.813237,11.813237
27940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00031406755,7.782343e-05,4.2731823e-08,-0.42133376,-0.04118007,-9.336617,0.0048926654,0.13271913,-0.0036663234,11.814913,11.814913
28940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.000267447,3.208846e-05,9.368354e-09,-0.22255087,-0.023746323,-9.610146,-0.0043281685,0.044720415,0.0023724458,11.814567,11.814567
29940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.000260891,2.6407504e-05,2.9781715e-09,-0.04944249,0.0018108955,-9.687498,0.0030608764,-0.02698287,0.0005759228,11.814484,11.814484
30940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00026138962,2.7215372e-05,1.8089952e-09,0.0008285248,-0.038305376,-9.704069,0.00031863558,-0.014051749,-0.00029202618,11.814567,11.814567
31940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00026162804,2.6060112e-05,9.808258e-10,0.004420052,-0.018155375,-9.731669,0.003294017,-0.0055677686,0.0010731656,11.814686,11.814686
32940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0002715976,2.7109618e-05,7.729806e-10,-0.021626676,-0.016546179,-9.732901,-0.0038910396,-0.001356167,0.0021622549,11.814819,11.814819
33940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.000261317,2.6796431e-05,7.031695e-10,-0.023429807,-0.003933335,-9.732779,-0.0004122737,0.00043108617,0.0020775804,11.814941,11.814941
34940000,1310996,1310996,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00032208356,0.00010338531,5.7506377e-08,-0.03593735,0.24975273,-9.25138,-1.0054799,-0.021896398,0.0028775588,11.815076,11.815076
