timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16412000,16412000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16424000,16424000,-2.981055,3.7719185,-2.51323,-1.256593,4.415217e-05,1.2566812,2.5133183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17412000,17412000,-2.4005487,3.5653462,-2.5120986,-1.2554613,0.0011759319,1.257813,2.5144503,0.041803,-0.009166387,-0.04746811,-0.02017053,0.035002064,0.023220738,0.04693261,0.0057852087,-0.04335713,-0.032581396,0.19999996,0.20000005,0.20000005,0.19999991,0.20000003
18412000,18412000,1.5031402,3.6075828,-2.5107207,-1.2536829,0.00317286,1.2595447,2.5157995,0.0835868,0.055064872,-0.035756133,-0.06332537,0.010419926,-0.025676528,0.060542174,0.06003969,-0.026480636,-0.07943477,0.19988486,0.19983423,0.20001279,0.20017351,0.2000947
19412000,19412000,1.3231403,3.3832865,-2.5345027,-1.2503116,0.016877651,1.2525188,2.4855957,-0.21492818,0.10491775,0.2498325,0.01973525,-0.26747608,-0.4572147,-0.505771,-0.21663074,0.010517836,-0.13804153,0.19060735,0.18962671,0.20286582,0.2123744,0.20452575
20412000,20412000,1.492853,2.5773656,-2.641951,-1.2170486,0.12667024,1.2748507,2.381123,0.4135572,-0.07118917,-0.43725774,-0.2099958,0.2699914,0.4825335,0.7616546,0.36995786,-0.062110662,-0.023385793,0.15051353,0.13236889,0.20012307,0.27809563,0.23889887
21412000,21412000,1.624282,1.4140979,-2.8050983,-1.1622759,0.32010263,1.3563725,2.271972,0.67176485,-0.068821974,-0.5879656,-0.22847816,0.3808619,0.74612373,1.2374268,0.59179187,0.03911817,0.07086873,0.09243391,0.05130686,0.15960248,0.3885471,0.3081096
22412000,22412000,1.6706446,1.1262249,-2.8524864,-1.1561458,0.37809703,1.391963,2.2456894,0.07613514,0.10318516,-0.037354954,-0.07501658,-0.039959647,0.007741332,0.14775679,0.17584905,0.090864226,0.01693505,0.07672525,0.0331856,0.13696872,0.41880003,0.33432043
23412000,23412000,1.659309,1.0599862,-2.868857,-1.1400051,0.3988541,1.3947539,2.2352233,-0.23848239,0.1743792,0.22379342,-0.01792047,-0.22437912,-0.34953627,-0.4322054,-0.04132229,0.07438165,-0.035883773,0.07146351,0.030288652,0.13647524,0.42799053,0.33378205
24412000,24412000,1.6337706,0.87733305,-2.9238472,-1.107784,0.4513672,1.399398,2.1998374,-0.2401308,0.16283189,0.2354913,0.020962628,-0.181636,-0.38139284,-0.51229227,-0.13431928,-0.008958623,-0.08785291,0.05674545,0.021481944,0.13115205,0.45584592,0.3347746
25412000,25412000,1.6274626,0.8337299,-2.9379566,-1.0978494,0.4663209,1.4008806,2.1909359,-0.1479292,0.070476554,0.107291915,-0.0044076736,-0.11258615,-0.24802293,-0.32511002,-0.1187188,-0.05234079,-0.092219986,0.052968748,0.019402774,0.12976731,0.46348453,0.33437675
26412000,26412000,1.6261591,0.8263037,-2.940436,-1.0954907,0.46933755,1.4009354,2.1897285,-0.031680834,-0.049710386,-0.059609286,-0.049029663,-0.0405477,-0.03599025,-0.027798753,-0.04081356,-0.047961008,-0.04775948,0.052281857,0.019042354,0.12957372,0.46495864,0.33414337
27412000,27412000,1.6036421,0.6436931,-3.0097468,-1.0536219,0.5326555,1.4095083,2.143536,-0.6527134,0.25868946,0.50203294,0.042391114,-0.42523235,-0.7680992,-1.1726804,-0.32291794,-0.0033676624,-0.12486601,0.036504168,0.010911355,0.12020222,0.500209,0.3321733
28412000,28412000,1.5474217,0.29859784,3.0154347,-0.91546935,0.7521082,1.4291017,1.9669476,-0.42309785,0.29534152,0.26256093,-0.010158522,-0.22942173,-0.7084477,-0.9600743,-0.35192746,-0.27628523,-0.3350069,0.006831857,0.00064403535,0.08400915,0.60236424,0.30615073
29412000,29412000,1.5398383,0.2926582,3.0120118,-0.91025853,0.7595642,1.4268034,1.9565202,0.27796954,-0.08612095,-0.24629407,-0.11357273,0.04334955,-0.1168257,0.29350585,-0.11476961,-0.26760703,-0.2865501,0.006605846,0.00065141503,0.0860737,0.6039588,0.30271026
