timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
800000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,1.1794988e-11,0.00020129446,0.0,0
4000000,0.0007526841,9.437058e-05,0.0,0
4800000,2.8903094e-05,8.413311e-06,0.00078400003,0
6000000,0.00072711246,1.4768137e-05,0.000693633,0
6800000,5.2469877e-05,0.00011231587,0.00025525215,0
8000000,7.6529395e-05,1.3881976e-05,0.0004323135,0
9000000,6.91189e-05,2.0638587e-05,0.00023028668,0
9800000,6.3699976e-05,0.00012243408,0.0002122322,0
10800000,5.7531277e-05,0.000118558,0.0005115065,0
11800000,5.1960407e-05,8.487611e-05,0.0005709273,0
13000000,4.597124e-05,0.00012485581,0.0005051199,0
13800000,4.2367094e-05,1.23849595e-05,0.00039422442,0
15000000,6.63868e-05,1.3573993e-05,0.00034878452,0
15800000,6.118207e-05,1.1215337e-05,0.00032143982,0
16200000,5.873479e-05,1.0106287e-05,0.0003085822,0
33400000,5.873479e-05,1.0106287e-05,0.0003085822,1
33800000,5.873479e-05,1.0106287e-05,0.0003085822,1
34200000,5.873479e-05,1.0106287e-05,0.0003085822,1
35400000,3.7329168e-11,0.0001992353,0.00054396276,0
