timestamp,speed_xy,speed_up,speed_down,want_takeoff
6660000,5.0,3.0,1.0,0
6680000,5.0,3.0,1.0,0
7660000,5.0,3.0,1.0,0
8660000,5.0,3.0,1.0,0
9560000,5.0,3.0,1.0,0
27620000,5.0,3.0,1.0,0
27640000,5.0,3.0,1.0,0
28620000,5.0,3.0,1.0,0
29620000,5.0,3.0,1.0,0
30620000,5.0,3.0,1.0,0
31620000,5.0,3.0,1.0,0
32620000,5.0,3.0,1.0,0
33620000,5.0,3.0,1.0,0
34620000,5.0,3.0,1.0,0
35620000,5.0,3.0,1.0,0
