timestamp,mag_inconsistency_angle
496000,6.799484e-09
992000,7.3770168e-09
1496000,8.107683e-09
1992000,7.158342e-09
2496000,7.3438486e-09
2992000,9.48597e-09
3488000,0.00012601852
3992000,0.00018649918
4488000,1.855243e-05
4996000,0.000112179056
5488000,0.00016115278
5996000,1.5230906e-05
6500000,1.4451987e-06
6996000,1.511273e-07
7492000,0.000107223044
7996000,0.0002726687
8492000,2.7123324e-05
8988000,2.703986e-06
9492000,0.00021213213
9988000,2.1102029e-05
10496000,0.00022176016
10988000,0.00022888464
11496000,0.0011920125
11992000,0.0002684221
12496000,2.5364883e-05
12992000,3.219544e-05
13496000,0.00025855307
13992000,2.5718875e-05
14500000,2.43665e-06
14632000,1.3206992e-06
81784000,1.2554233e-06
81796000,1.1931788e-06
82280000,1.3249743e-07
