timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
68972000,68972000,1310988,0.17238252,-0.19871874,-10.060435,11.817627,0,0,0,0,1
69972000,69972000,1310988,-0.04070143,-0.15562311,-10.041282,11.816864,0,0,0,0,1
70972000,70972000,1310988,-0.079008654,-0.0047884034,-9.543288,11.815674,0,0,0,0,1
71972000,71972000,1310988,-0.1364695,-0.009576807,-9.718064,11.815857,0,0,0,0,1
72972000,72972000,1310988,-0.1340753,-0.050278235,-9.737218,11.816345,0,0,0,0,1
73972000,73972000,1310988,-0.02873042,-0.10055647,-9.744401,11.816803,0,0,0,0,1
74972000,74972000,1310988,-0.04070143,-0.11252748,-9.737218,11.816986,0,0,0,0,1
75972000,75972000,1310988,-0.08379706,-0.076614454,-8.094796,11.817169,0,0,0,0,1
76972000,76972000,1310988,-0.05746084,-0.02633622,-9.94312,11.8220825,0,0,0,0,1
77972000,77972000,1310988,-0.031124622,-0.01436521,-9.768343,11.82724,0,0,0,0,1
78972000,78972000,1310988,-0.033518825,-0.09816227,-9.938332,11.827728,0,0,0,0,1
79972000,79972000,1310988,0.062249243,-0.24899697,-9.986216,11.827728,0,0,0,0,1
80972000,80972000,1310988,0.01436521,-0.09816227,-9.864111,11.827728,0,0,0,0,1
81972000,81972000,1310988,0.1340753,-0.7134721,-9.861717,11.827728,0,0,0,0,1
82972000,82972000,1310988,-0.08619126,0.5626374,-9.651027,11.827728,0,0,0,0,1
