timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
22016000,22016000,0.8380744,0.00024384078,-0.18279263,3.3390625,0.0011118605,3.2945614,0
22028000,22028000,0.8381585,0.00024156159,-0.10154432,3.325672,0.0003445001,3.2751863,0
22116000,22116000,0.83895135,0.00022249826,-0.14368883,3.1770387,0.00072207284,3.1363325,0
22216000,22216000,0.8399308,0.0002039433,-0.12277463,3.0229375,0.00055404566,2.9854078,0
22316000,22316000,0.8406013,0.00018760675,-0.08751884,2.876804,0.00029583552,2.8420234,0
22416000,22416000,0.8410611,0.00017307595,-0.1090484,2.7381027,0.0004825545,2.7056866,0
22528000,22528000,0.8416314,0.00015884153,-0.054121017,2.5954878,0.00012539217,2.560427,0
22628000,22628000,0.84171385,0.00014723786,-0.0061101615,2.4708211,1.6788873e-06,2.4379566,0
22716000,22716000,0.84164745,0.00013772465,0.0064456463,2.361791,1.9545598e-06,2.3352592,0
22816000,22816000,0.841546,0.00012805375,0.044211775,2.2484899,9.659229e-05,2.2235723,0
22928000,22928000,0.8412506,0.00011838867,0.015423864,2.1325495,1.2394949e-05,2.1050594,0
23028000,23028000,0.8407684,0.00011037751,0.07564616,2.0307198,0.00031309875,2.0048506,0
23116000,23116000,0.84025294,0.00010372833,0.10150407,1.9414941,0.00058964186,1.9206799,0
23228000,23228000,0.848072,9.45408e-05,-1.8506464,1.9225866,0.19793311,1.909931,1
23328000,23328000,0.8577249,8.6738546e-05,-1.370117,1.9145583,0.10894422,1.894443,1
23428000,23428000,0.8645356,8.0250116e-05,-0.9919804,1.8575983,0.058858864,1.8350435,1
23516000,23516000,0.86728203,7.531442e-05,-0.37664318,1.7777122,0.008866582,1.7587526,1
23628000,23628000,0.8693337,7.023002e-05,-0.37039545,1.6840419,0.009051819,1.6638933,1
23716000,23716000,0.8706419,6.6628534e-05,-0.2583022,1.6087322,0.0046081855,1.5933042,1
23816000,23816000,0.8712837,6.306737e-05,-0.08028379,1.5331261,0.00046712742,1.5191855,1
23928000,23928000,0.8703469,5.9595193e-05,0.31890893,1.4656044,0.0077103497,1.4519043,1
24016000,24016000,0.8681367,5.7075962e-05,0.6737862,1.427875,0.035327386,1.4188105,1
24128000,24128000,0.8659402,5.4344164e-05,0.2604998,1.3791922,0.00546698,1.3660252,1
24216000,24216000,0.8650598,5.2262847e-05,0.23326135,1.3239478,0.0045663817,1.3134637,1
24316000,24316000,0.86439306,5.004436e-05,0.16579604,1.2635864,0.0024171348,1.253338,1
