timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197644,0.006996232,-0.21487637,0.43261564,11.827728,0,0
1960000,1960000,197644,0.0042367913,-0.2159033,0.4323323,11.827728,0,0
2960000,2960000,197644,0.003653465,-0.21101178,0.42630714,11.827728,0,0
3960000,3960000,197644,0.006437131,-0.2185086,0.42910102,11.827728,0,0
4960000,4960000,197644,-0.006561202,-0.21810557,0.431427,11.827728,0,0
5964000,5964000,197644,0.0088647,-0.20839296,0.43387634,11.827728,0,0
6964000,6964000,197644,0.0058415527,-0.21221562,0.42972383,11.827728,0,0
7964000,7964000,197644,-0.00036705882,-0.21555549,0.4294328,11.827728,0,0
8956000,8956000,197644,0.006956128,-0.21125436,0.4316941,11.827728,0,0
9968000,9968000,197644,0.003001668,-0.22051725,0.42917004,11.827728,0,0
10968000,10968000,197644,0.0051135076,-0.2177851,0.4218004,11.827728,0,0
11968000,11968000,197644,0.012303975,-0.21730001,0.42328304,11.827728,0,0
12960000,12960000,197644,0.005443771,-0.22366263,0.4325796,11.827728,0,0
13960000,13960000,197644,0.009314594,-0.2208095,0.42630997,11.827728,0,0
14960000,14960000,197644,0.007031491,-0.22268339,0.42262346,11.827728,0,0
15960000,15960000,197644,0.009682173,-0.21612547,0.44082987,11.827728,0,0
16964000,16964000,197644,0.0042802016,-0.2116829,0.42389843,11.827728,0,0
17964000,17964000,197644,0.009080541,-0.21548337,0.42171082,11.827728,0,0
18964000,18964000,197644,0.05586563,-0.2122703,0.4206881,11.827393,0,0
19964000,19964000,197644,-0.019444322,-0.21401492,0.42801335,11.825714,0,0
20968000,20968000,197644,-0.006568719,-0.21686094,0.43044522,11.822266,0,0
21968000,21968000,197644,0.029459544,-0.21286944,0.42133138,11.817963,0,0
22968000,22968000,197644,0.019399002,-0.21511853,0.4293308,11.815277,0,0
23956000,23956000,197644,0.024024026,-0.21164761,0.41988388,11.81366,0,0
24960000,24960000,197644,0.016060779,-0.2175268,0.42789924,11.812256,0,0
25960000,25960000,197644,0.012657192,-0.21988273,0.4282034,11.812683,0,0
26960000,26960000,197644,0.13708021,-0.20966473,0.3994681,11.813232,0,0
27964000,27964000,197644,0.0343264,-0.21635053,0.4345361,11.814941,0,0
28964000,28964000,197644,-0.013592225,-0.21878487,0.42837495,11.814545,0,0
29964000,29964000,197644,0.0021267536,-0.21717852,0.42936411,11.814484,0,0
30964000,30964000,197644,0.010693359,-0.2226619,0.4280594,11.814575,0,0
31956000,31956000,197644,0.013380471,-0.21840428,0.4349342,11.814697,0,0
32956000,32956000,197644,0.011765531,-0.21195492,0.43166482,11.814819,0,0
33968000,33968000,197644,0.015843492,-0.21872562,0.42622665,11.814941,0,0
34960000,34960000,197644,0.022144904,-0.33469194,0.34561324,11.8151245,0,0
35960000,35960000,197644,0.01799425,-0.21018308,0.4288022,11.816254,0,0
36960000,36960000,197644,0.01135967,-0.19051449,0.44012514,11.815887,0,0
37960000,37960000,197644,0.001273349,-0.20129427,0.43785363,11.814423,0,0
38964000,38964000,197644,0.015331081,-0.22499084,0.42656243,11.814178,0,0
39964000,39964000,197644,0.010986425,-0.21355388,0.4302853,11.814331,0,0
40964000,40964000,197644,0.015776621,-0.22359537,0.43064743,11.814575,0,0
41956000,41956000,197644,0.015631445,-0.22347668,0.43000722,11.81485,0,0
42968000,42968000,197644,-0.11559533,-0.21572259,0.41349226,11.815369,0,0
43968000,43968000,197644,0.0129953725,-0.22015993,0.4226839,11.81546,0,0
44968000,44968000,197644,0.040441323,-0.21379906,0.42757213,11.815094,0,0
