timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310988,0.2545982,-0.0053263223,-0.0015978967,11.827728,0,1
1972000,1972000,1310988,0.0005326322,-0.0037284256,-0.0058589545,11.827728,0,1
2972000,2972000,1310988,-0.0031957934,-0.002130529,-0.002130529,11.827728,0,1
3972000,3972000,1310988,-0.0063915867,0.0,-0.0005326322,11.827728,0,1
4972000,4972000,1310988,-0.0063915867,0.009054748,0.0063915867,11.827728,0,1
5972000,5972000,1310988,-0.0063915867,0.009054748,0.004261058,11.827728,0,1
6972000,6972000,1310988,-0.0058589545,-0.0026631611,0.0,11.827728,0,1
7972000,7972000,1310988,-0.004261058,-0.007456851,-0.0058589545,11.827728,0,1
8972000,8972000,1310988,-0.0053263223,-0.009054748,0.0015978967,11.827728,0,1
9972000,9972000,1310988,-0.004261058,0.0015978967,-0.0005326322,11.827728,0,1
10972000,10972000,1310988,0.00958738,-0.006924219,-0.0037284256,11.827728,0,1
11972000,11972000,1310988,-0.0005326322,-0.009054748,-0.002130529,11.827728,0,1
12972000,12972000,1310988,-0.004261058,-0.0015978967,-0.0005326322,11.827728,0,1
13972000,13972000,1310988,-0.012250541,-0.004261058,0.009054748,11.827728,0,1
14972000,14972000,1310988,0.0,0.002130529,0.0015978967,11.827728,0,1
15972000,15972000,1310988,-0.00479369,0.002130529,-0.0031957934,11.827728,0,1
16972000,16972000,1310988,0.0010652645,0.0015978967,-0.0010652645,11.827728,0,1
17972000,17972000,1310988,0.0037284256,0.0026631611,0.0037284256,11.827728,0,1
18972000,18972000,1310988,0.0015978967,-0.63702816,0.0015978967,11.827393,0,1
19972000,19972000,1310988,0.006924219,-0.044208474,0.0037284256,11.825653,0,1
20972000,20972000,1310988,-0.002130529,-0.09267801,0.013315806,11.822266,0,1
21972000,21972000,1310988,0.0010652645,-0.010120012,0.0026631611,11.817963,0,1
22972000,22972000,1310988,0.010652645,0.017044231,0.014913702,11.815277,0,1
23972000,23972000,1310988,-0.016511599,0.0958738,-0.0058589545,11.813599,0,1
24972000,24972000,1310988,0.0063915867,0.03089267,0.00479369,11.812256,0,1
25972000,25972000,1310988,-0.0005326322,0.0037284256,-0.0010652645,11.812683,0,1
26972000,26972000,1310988,0.0,-0.8836369,0.0037284256,11.813263,0,1
27972000,27972000,1310988,-0.002130529,0.38935417,-0.0005326322,11.814941,0,1
28972000,28972000,1310988,0.0026631611,0.040480047,0.0037284256,11.814545,0,1
29972000,29972000,1310988,-0.004261058,-0.021837922,0.0010652645,11.814514,0,1
30972000,30972000,1310988,0.010120012,-0.013315806,0.0031957934,11.814575,0,1
31972000,31972000,1310988,-0.002130529,-0.00479369,0.0037284256,11.814697,0,1
32972000,32972000,1310988,0.0063915867,0.0031957934,-0.0058589545,11.814819,0,1
33972000,33972000,1310988,-0.0005326322,-0.0010652645,-0.0015978967,11.814941,0,1
34972000,34972000,1310988,-0.07829694,-0.015978966,0.042077947,11.815155,0,1
35972000,35972000,1310988,0.15499598,-0.007989483,0.002130529,11.816284,0,1
36972000,36972000,1310988,-0.016511599,0.009054748,0.011185277,11.815887,0,1
37972000,37972000,1310988,-0.034088463,-0.039947417,0.007989483,11.814392,0,1
38972000,38972000,1310988,-0.021837922,0.0026631611,-0.010120012,11.814178,0,1
39972000,39972000,1310988,0.0015978967,0.0,0.0063915867,11.814331,0,1
40972000,40972000,1310988,0.0010652645,-0.010652645,-0.0031957934,11.814575,0,1
41972000,41972000,1310988,0.0015978967,-0.004261058,-0.00479369,11.81488,0,1
42972000,42972000,1310988,0.002130529,0.9331717,0.0010652645,11.815369,0,1
43972000,43972000,1310988,0.0063915867,-0.2082592,0.0053263223,11.81546,0,1
44972000,44972000,1310988,0.0,-0.011717909,-0.00479369,11.815094,0,1
45972000,45972000,1310988,0.0037284256,0.032490566,0.0037284256,11.814972,0,1
46972000,46972000,1310988,-0.0010652645,0.022903185,-0.0026631611,11.814911,0,1
47972000,47972000,1310988,0.006924219,0.0058589545,0.007456851,11.814911,0,1
48972000,48972000,1310988,-0.007456851,0.0031957934,-0.0010652645,11.81485,0,1
49972000,49972000,1310988,-0.0053263223,0.0010652645,-0.0037284256,11.814758,0,1
50972000,50972000,1310988,0.091080114,-0.014913702,-0.05273059,11.81488,0,1
51972000,51972000,1310988,-0.14487597,-0.009054748,0.002130529,11.81604,0,1
52972000,52972000,1310988,0.016511599,0.0010652645,-0.00958738,11.815918,0,1
53972000,53972000,1310988,0.035153728,-0.013848438,0.0005326322,11.814301,0,1
54972000,54972000,1310988,0.020240024,-0.0031957934,0.006924219,11.813751,0,1
55972000,55972000,1310988,0.0005326322,0.004261058,-0.0005326322,11.81369,0,1
56972000,56972000,1310988,0.0015978967,0.0063915867,0.0005326322,11.813751,0,1
57972000,57972000,1310988,-0.0010652645,0.0005326322,0.004261058,11.813782,0,1
58972000,58972000,1310988,-0.14913702,-0.9012137,-0.14274544,11.813629,0,1
59972000,59972000,1310988,0.019707393,0.036751624,0.06231797,11.81778,0,1
60972000,60972000,1310988,0.0037284256,0.008522116,-0.0037284256,11.82132,0,1
61972000,61972000,1310988,0.0,-0.0010652645,0.002130529,11.82309,0,1
62972000,62972000,1310988,-0.0010652645,0.0,0.0005326322,11.822479,0,1
63972000,63972000,1310988,0.18908444,0.21624869,-0.0031957934,11.819824,0,1
64972000,64972000,1310988,-0.046339005,0.012250541,0.007989483,11.816437,0,1
65972000,65972000,1310988,-0.0010652645,0.0,-0.002130529,11.81485,0,1
66972000,66972000,1310988,-0.5209143,0.16138756,-0.13795175,11.815155,0,1
67972000,67972000,1310988,0.026631612,0.075101145,0.025033714,11.81665,0,1
68972000,68972000,1310988,-0.002130529,0.004261058,-0.0063915867,11.817627,0,1
69972000,69972000,1310988,0.026631612,-0.017576864,-0.0010652645,11.816864,0,1
70972000,70972000,1310988,0.020240024,0.0037284256,0.002130529,11.815674,0,1
71972000,71972000,1310988,0.0026631611,-0.0015978967,0.0053263223,11.815857,0,1
72972000,72972000,1310988,0.0031957934,-0.0026631611,0.0037284256,11.816345,0,1
73972000,73972000,1310988,0.00479369,-0.00479369,0.0053263223,11.816803,0,1
74972000,74972000,1310988,-0.0063915867,0.002130529,0.0063915867,11.816986,0,1
75972000,75972000,1310988,-0.0026631611,0.03568636,-0.008522116,11.817169,0,1
