timestamp,tilt_limit,takeoff_state
708000,0.0,1
6616000,0.0024,1
6624000,0.004,1
7616000,0.2023999,1
7656000,0.20943952,1
14644000,0.20943952,2
15644000,0.20943952,3
15676000,0.20943952,4
18684000,0.21103951,5
18696000,0.21343951,5
19684000,0.41103977,5
20684000,0.6110402,5
21556000,0.7853982,5
77464000,0.78379816,3
77476000,0.7813982,3
78464000,0.58379775,3
79464000,0.38379738,3
80336000,0.20943952,1
