timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6608000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75656000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
77476000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77524000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77576000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77624000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77672000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77724000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77776000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77824000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77876000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77924000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77976000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78024000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78076000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78124000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78176000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78224000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78276000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78324000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78376000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78424000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78476000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78524000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78576000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78624000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78676000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78736000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78784000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78836000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78884000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78984000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79084000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79184000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79236000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79284000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79384000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79436000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
