timestamp,tilt_limit,takeoff_state
708000,0.0,1
6616000,0.0024,1
6624000,0.004,1
7616000,0.2023999,1
7656000,0.20943952,1
14616000,0.20943952,2
15616000,0.20943952,4
18624000,0.21103951,5
18636000,0.21343951,5
19624000,0.41103977,5
20624000,0.6110402,5
21496000,0.7853982,5
31884000,0.78379816,3
31896000,0.7813982,3
32884000,0.58379775,3
33884000,0.38379738,1
