timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1004000,0.0,0.0,488.0301,0.0,0.0,0.0,0.0,1,0,0,0
6404000,47.39774188815584,8.54559388123225,488.01797,-0.0013170101,-0.0014126186,0.012120866,1.5704724,1,1,1,0
14636000,47.39774185765594,8.545593907026115,487.9914,-0.0047084456,0.00052884454,0.038701963,1.5786073,1,1,1,0
16340000,47.39774190981997,8.545593955007348,487.96356,0.001091931,0.004140315,0.06652334,1.5814619,1,1,1,0
22700000,47.39774190981997,8.545593955007348,487.96356,0.001091931,0.004140315,0.06652334,1.4940356,1,1,1,0
28820000,47.39774190981997,8.545593955007348,487.96356,0.001091931,0.004140315,0.06652334,1.4944897,1,1,1,0
60620000,47.39774190981997,8.545593955007348,487.96356,0.001091931,0.004140315,0.06652334,1.5166643,1,1,1,0
71012000,47.39774190981997,8.545593955007348,487.96356,0.001091931,0.004140315,0.06652334,1.5151103,1,1,1,0
