timestamp,rtl_time_s,rtl_limit_fraction
6404000,1.0419476e-11,1.1577196e-14
7404000,0.007898924,8.776582e-06
8404000,0.0072702547,8.078061e-06
9412000,0.0028246474,3.1384973e-06
10412000,0.0048131235,5.3479152e-06
11424000,0.0116538815,1.2948758e-05
12432000,0.014189226,1.5765807e-05
13444000,0.026767315,2.9741463e-05
14444000,0.023914285,2.6571428e-05
15444000,0.012599111,1.39990125e-05
16452000,0.003565297,3.961441e-06
17464000,0.027270736,3.0300818e-05
18464000,0.048185185,5.3539097e-05
19472000,0.0030393142,3.377016e-06
20484000,0.49232334,0.000547026
21492000,1.0769233,0.0011965815
22504000,1.50641,0.001673789
23504000,1.7773883,0.001974876
24512000,2.2123642,0.0024581824
25524000,2.4448924,0.0027165473
26532000,2.370545,0.002633939
27544000,2.148175,0.0023868612
28544000,0.3197201,0.00035524456
29560000,0.5878409,0.0006531566
30560000,1.1398834,0.0012665372
31568000,2.4557133,0.0027285705
32580000,3.025857,0.0033620636
33588000,3.0787816,0.0034208684
34600000,3.010622,0.0033451358
35600000,2.440034,0.0027111492
36608000,2.1794848,0.00242165
37620000,2.5692554,0.0028547281
38628000,2.7429214,0.0030476905
39640000,2.7207942,0.003023105
40640000,2.65685,0.0029520558
41648000,2.5909472,0.0028788303
42660000,2.4965978,0.0027739976
43668000,2.378252,0.0026425023
44680000,1.5844826,0.0017605363
45680000,0.70979667,0.000788663
46688000,1.3667556,0.0015186175
47700000,1.994347,0.0022159412
48708000,2.1426494,0.0023807217
49720000,2.203393,0.0024482147
50720000,2.210839,0.0024564879
51728000,1.6894176,0.0018771308
52740000,1.6832566,0.0018702853
53748000,1.9431245,0.0021590271
54760000,1.9862576,0.0022069528
55760000,1.9662162,0.0021846849
56768000,1.9805042,0.0022005602
57780000,2.0579922,0.0022866582
58788000,2.0750685,0.0023056318
59800000,1.5236828,0.001692981
60848000,0.50570035,0.0005618893
61856000,0.78349787,0.0008705532
62868000,2.2552094,0.0025057883
63876000,2.5399802,0.0028222005
64888000,2.550755,0.0028341722
65896000,2.5436203,0.0028262448
66896000,2.5113125,0.0027903472
67908000,2.3263738,0.00258486
68916000,1.7519677,0.0019466308
69928000,1.8435161,0.0020483513
70936000,1.9328145,0.0021475716
71940000,1.6595459,0.00184394
72948000,1.8053801,0.002005978
73960000,2.0305989,0.0022562211
74968000,2.0135677,0.0022372976
76008000,1.9866917,0.0022074354
77020000,1.3274608,0.0014749564
78028000,0.40459582,0.00044955092
79028000,0.25536266,0.0002837363
80040000,0.26019174,0.00028910197
81048000,0.3066202,0.00034068912
82080000,0.3617015,0.00040189055
