timestamp,tilt_limit,takeoff_state
648000,0.0,1
6404000,0.0024,1
6412000,0.004,1
7404000,0.2023999,1
7444000,0.20943952,1
14644000,0.20943952,2
15644000,0.20943952,4
18652000,0.21103951,5
18664000,0.21343951,5
19644000,0.40943977,5
20652000,0.6110402,5
21524000,0.7853982,5
79780000,0.7829982,3
79788000,0.7813982,3
80780000,0.5829978,3
81780000,0.38299736,1
