timestamp,speed_xy,speed_up,speed_down,want_takeoff
6624000,5.0,3.0,1.0,0
6644000,5.0,3.0,1.0,0
7624000,5.0,3.0,1.0,0
8624000,5.0,3.0,1.0,0
9564000,5.0,3.0,1.0,0
75660000,5.0,3.0,1.0,0
75680000,5.0,3.0,1.0,0
76660000,5.0,3.0,1.0,0
77660000,5.0,3.0,1.0,0
78660000,5.0,3.0,1.0,0
79660000,5.0,3.0,1.0,0
