timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,2.0393052,1.0135258,1.0257895,0.0,1310988,1310988,1310996,1311004,0,0.0045127734,0.0033987914,0.007909045,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.22740035,0.023981908,0.24312627,0.0,1310988,1310988,1310996,1311004,0,0.0017771899,0.0064460346,0.00822254,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.067263685,0.016025014,0.05421516,0.0,1310988,1310988,1310996,1311004,0,0.006764195,0.0059017465,0.00086306874,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.035429582,0.017714385,0.017714385,0.0,1310988,1310988,1310996,1311004,0,0.0028978765,0.0014489376,0.0014489376,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.030453488,0.018124841,0.012375488,0.0,1310988,1310988,1310996,1311004,0,0.00014053905,0.00021321178,0.00018975126,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.011923938,0.0077348608,0.004264438,0.0,1310988,1310988,1310996,1311004,0,0.00062382227,0.00029658957,0.00047900263,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.004994226,0.00242291,0.0067115463,0.0,1310988,1310988,1310996,1311004,0,0.00033252366,0.00046461413,0.00036616225,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.0070742583,0.0038215353,0.003942059,0.0,1310988,1310988,1310996,1311004,0,0.0005902065,0.0008060756,0.00028920008,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.005411172,0.0018444395,0.0039571496,0.0,1310988,1310988,1310996,1311004,0,0.000651237,0.00049721374,0.00040394528,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.0061118496,0.0024456843,0.0042342003,0.0,1310988,1310988,1310996,1311004,0,0.00030856795,0.00019910642,0.00017995844,0.0,1,1,1,0,1,1,1,0
