timestamp,speed_xy,speed_up,speed_down,want_takeoff
6616000,5.0,3.0,1.0,0
6636000,5.0,3.0,1.0,0
7616000,5.0,3.0,1.0,0
8616000,5.0,3.0,1.0,0
9596000,5.0,3.0,1.0,0
27656000,5.0,3.0,1.0,0
27676000,5.0,3.0,1.0,0
28656000,5.0,3.0,1.0,0
29656000,5.0,3.0,1.0,0
30656000,5.0,3.0,1.0,0
31656000,5.0,3.0,1.0,0
32656000,5.0,3.0,1.0,0
