timestamp,mag_inconsistency_angle
496000,7.669907e-09
992000,9.843315e-09
1496000,9.65699e-09
1992000,0.00035071978
2496000,3.313956e-05
2992000,0.0005804276
3488000,5.772522e-05
3992000,5.4602265e-06
4500000,5.2313175e-07
4996000,5.96327e-08
5488000,1.4171615e-08
5996000,8.945908e-09
6500000,0.0010800296
6996000,0.001252627
7492000,0.00019082462
7996000,0.00037453783
8492000,3.7250025e-05
8988000,3.7113762e-06
9492000,3.5684104e-07
10000000,0.0001110071
10496000,1.1044935e-05
10988000,1.1055038e-06
11496000,1.12112374e-07
12000000,1.753495e-08
12496000,8.337758e-09
12992000,8.438363e-09
13496000,8.4747915e-09
13992000,8.518157e-09
14488000,0.0002955896
14632000,0.00015174283
32604000,0.00014415575
32616000,0.00013694864
33100000,1.4342071e-05
