timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.4602025e-11,2.7335584e-14
7652000,0.008938616,9.931797e-06
8656000,0.010677253,1.1863614e-05
9664000,0.012761466,1.4179407e-05
10664000,0.016255813,1.8062015e-05
11676000,0.0176087,1.9565223e-05
12684000,0.02260391,2.5115458e-05
13696000,0.025300898,2.811211e-05
14696000,0.0018210514,2.0233904e-06
15696000,0.021168169,2.352019e-05
16704000,0.0037321015,4.1467797e-06
17716000,0.021805549,2.422839e-05
18724000,0.041483447,4.6092722e-05
19736000,0.046832148,5.2035724e-05
20736000,0.0978806,0.000108756234
21744000,0.11385282,0.00012650315
22756000,0.13668875,0.0001518764
23764000,0.13716121,0.00015240135
24764000,0.13672851,0.00015192058
25776000,0.12512958,0.00013903288
26784000,0.11866179,0.00013184643
27816000,0.10626815,0.00011807573
28816000,0.1017237,0.00011302634
29824000,0.09725429,0.000108060325
30836000,0.10253565,0.0001139285
31844000,0.08686545,9.651717e-05
32856000,0.0897504,9.9722674e-05
