timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,488000,1310996,1310996,-0.0013305098,-3.908164e-05,1.3493551e-05,-0.00013255974,-0.0046981215,-0.03999736,4000,4000,0,0
996000,996000,1310996,1310996,-1.918314e-06,3.0925232e-05,9.3381726e-07,0.0012251029,0.00033125532,-0.03680506,4000,4000,0,0
1500000,1500000,1310996,1310996,8.981952e-06,-3.7052803e-05,1.2243519e-05,-0.00016168992,-0.0020086041,-0.03923986,4000,4000,0,0
2000000,2000000,1310996,1310996,-3.3367542e-06,-3.1082575e-06,2.1163281e-05,0.00036552272,6.144403e-05,-0.04009385,4000,4000,0,0
2500000,2500000,1310996,1310996,4.5192457e-05,-1.8299256e-06,-1.6447715e-05,0.00061114907,0.0015311509,-0.038456406,4000,4000,0,0
3000000,3000000,1310996,1310996,2.4836783e-05,-3.4916022e-05,-4.0003565e-06,9.194803e-05,0.0027177178,-0.04014183,4000,4000,0,0
3500000,3500000,1310996,1310996,1.3021061e-05,-5.1529646e-06,-4.4060675e-06,0.0015365452,-0.00043236135,-0.037262317,4000,4000,0,0
4000000,4000000,1310996,1310996,-9.721687e-06,-1.9111518e-05,-4.0839288e-05,0.00031415772,-0.00014806894,-0.03913434,4000,4000,0,0
4500000,4500000,1310996,1310996,2.6134581e-05,-1.8094432e-05,2.4172834e-06,0.00030440866,0.0023917726,-0.040441178,4000,4000,0,0
5000000,5000000,1310996,1310996,1.1222782e-05,-5.0177277e-06,3.2376984e-06,0.0007944587,0.0022648298,-0.038180016,4000,4000,0,0
5500000,5500000,1310996,1310996,1.28775155e-05,-1.7825216e-05,-2.3592807e-05,0.00053512614,0.0021539533,-0.039344992,4000,4000,0,0
6000000,6000000,1310996,1310996,1.1621846e-05,1.5545807e-05,5.9078034e-06,0.00042207792,0.0027325554,-0.0400582,4000,4000,0,0
6500000,6500000,1310996,1310996,-4.1289488e-05,4.6526355e-05,-1.0037238e-05,0.0048304503,-0.00047151002,-0.047203142,4000,4000,0,0
7000000,7000000,1310996,1310996,-3.5970556e-06,-2.2816355e-05,3.7008507e-05,-0.0010790352,-0.0027082027,-0.03751506,4000,4000,0,0
7500000,7500000,1310996,1310996,3.5305344e-05,-3.55073e-05,1.0621418e-05,0.0006021117,0.0011003519,-0.039321028,4000,4000,0,0
8000000,8000000,1310996,1310996,1.5053971e-05,2.6319316e-05,2.2869751e-06,0.00046239948,0.0023549465,-0.039967865,4000,4000,0,0
8500000,8500000,1310996,1310996,-1.6775526e-05,-3.9503273e-05,-6.9797097e-06,0.00051599485,-0.002732803,-0.038568687,4000,4000,0,0
9000000,9000000,1310996,1310996,-2.6529195e-05,4.0608043e-07,1.1314757e-05,0.00030248496,-0.0023626492,-0.039352365,4000,4000,0,0
9500000,9500000,1310996,1310996,-1.3354109e-05,-1.4795276e-05,-1.1366661e-05,0.00013538114,-0.0023800589,-0.040062897,4000,4000,0,0
