timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
188000,188000,0.03502552,-0.019689446,-0.0010005559,0.0,0.0,0.0,0.0,-1.0
192000,192000,0.03872012,-0.020147711,-0.001956373,0.0,0.0,0.0,0.0,-1.0
240000,240000,0.08157537,0.009114661,0.00082191604,0.0,0.0,0.0,0.0,-1.0
288000,288000,0.02016714,0.0048660515,0.0058727236,0.0,0.0,0.0,0.0,-1.0
340000,340000,-0.03314163,0.0024197414,-0.0012737185,0.0,0.0,0.0,0.0,-1.0
388000,388000,-0.09523386,0.0009827412,-0.0016604847,0.0,0.0,0.0,0.0,-1.0
440000,440000,-0.0070854505,0.0017314865,0.0014492058,0.0,0.0,0.0,0.0,-1.0
488000,488000,0.076672144,0.0025329876,-0.0014296654,0.0,0.0,0.0,0.0,-1.0
540000,540000,-0.007756894,0.0025604272,0.0033684992,0.0,0.0,0.0,0.0,-1.0
588000,588000,-0.079873,-0.0075861225,0.0004467469,0.0,0.0,0.0,0.0,-1.0
640000,640000,0.014426388,-0.009452125,0.0003498257,0.0,0.0,0.0,0.0,-1.0
688000,688000,0.061008472,0.005811209,0.0008024652,0.0,0.0,0.0,0.0,-1.0
740000,740000,-0.02634779,-0.0034712565,-0.0033717833,0.0,0.0,0.0,0.0,-1.0
788000,788000,0.005760795,0.0031631354,0.0039600166,0.0,0.0,0.0,0.0,-1.0
840000,840000,-0.0007191098,0.004092566,-0.0018652698,0.0,0.0,0.0,0.0,-1.0
884000,884000,0.007202081,-0.0038547807,0.000886812,0.0,0.0,0.0,0.0,-1.0
940000,940000,-0.00011901007,8.631741e-05,-0.00031741927,0.0,0.0,0.0,0.0,-1.0
984000,984000,0.005429138,-0.004917511,8.757865e-05,0.0,0.0,0.0,0.0,-1.0
1040000,1040000,0.004030469,0.00089178333,0.00023407694,0.0,0.0,0.0,0.0,-1.0
1088000,1088000,-0.0005679095,0.0077585527,-0.0016039665,0.0,0.0,0.0,0.0,-1.0
1140000,1140000,-0.0038271865,0.0012439303,-0.00029112236,0.0,0.0,0.0,0.0,-1.0
1188000,1188000,0.0009470829,0.00029345747,-0.00059227034,0.0,0.0,0.0,0.0,-1.0
1240000,1240000,0.0045446903,-0.00837719,-0.0005706814,0.0,0.0,0.0,0.0,-1.0
1288000,1288000,0.0013931246,0.0023547336,-0.0017516466,0.0,0.0,0.0,0.0,-1.0
1340000,1340000,-0.005341818,0.0007201863,-0.00031224164,0.0,0.0,0.0,0.0,-1.0
1384000,1384000,0.0018415818,0.0029347884,0.00039392654,0.0,0.0,0.0,0.0,-1.0
1440000,1440000,0.0017212186,0.004227668,-4.492057e-05,0.0,0.0,0.0,0.0,-1.0
1488000,1488000,-0.0021628614,-0.008026038,0.0010395807,0.0,0.0,0.0,0.0,-1.0
1540000,1540000,-0.0034776253,0.0009136782,-0.00016938012,0.0,0.0,0.0,0.0,-1.0
1588000,1588000,-0.0026594726,0.0013553088,-0.00020906285,0.0,0.0,0.0,0.0,-1.0
1640000,1640000,-0.0015560607,0.00077896426,-0.00044274973,0.0,0.0,0.0,0.0,-1.0
1688000,1688000,0.0021599107,-0.0097113745,0.00048751195,0.0,0.0,0.0,0.0,-1.0
1740000,1740000,-0.0013654323,-0.0012543518,0.0007037466,0.0,0.0,0.0,0.0,-1.0
1788000,1788000,0.0005207986,-0.00023409082,-0.00048682358,0.0,0.0,0.0,0.0,-1.0
1840000,1840000,-0.00010524077,-0.00076220924,0.00037544346,0.0,0.0,0.0,0.0,-1.0
1888000,1888000,-0.0025054803,-0.0001812849,0.0009042296,0.0,0.0,0.0,0.0,-1.0
1940000,1940000,0.00071621785,0.001628463,-1.4894213e-05,0.0,0.0,0.0,0.0,-1.0
1984000,1984000,0.0025954137,0.0014488618,0.0007228787,0.0,0.0,0.0,0.0,-1.0
2040000,2040000,-0.005398468,0.0005589643,0.0005074141,0.0,0.0,0.0,0.0,-1.0
2088000,2088000,-0.0002205657,0.005279498,0.00025849126,0.0,0.0,0.0,0.0,-1.0
2140000,2140000,-0.0013350758,0.002193218,-7.448987e-05,0.0,0.0,0.0,0.0,-1.0
2188000,2188000,0.0035017042,-0.008273109,0.0001690556,0.0,0.0,0.0,0.0,-1.0
2240000,2240000,0.003216506,0.0033015623,0.0012933634,0.0,0.0,0.0,0.0,-1.0
2284000,2284000,0.0014732189,-0.00092372636,0.00026652703,0.0,0.0,0.0,0.0,-1.0
2340000,2340000,0.00025256848,-0.0008901733,0.0010908335,0.0,0.0,0.0,0.0,-1.0
2388000,2388000,0.0009142996,-0.004988653,-0.00010413742,0.0,0.0,0.0,0.0,-1.0
2440000,2440000,0.0016628376,-7.5113865e-05,-0.0003492371,0.0,0.0,0.0,0.0,-1.0
2488000,2488000,0.00076414703,0.00034668914,0.0008009821,0.0,0.0,0.0,0.0,-1.0
