timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6416000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27644000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
33036000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33088000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33136000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33188000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33236000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33288000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33336000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33388000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33436000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33488000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33536000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33588000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33636000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33692000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33748000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33796000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33848000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33896000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33948000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
33996000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34048000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34096000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34148000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34196000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34248000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34296000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34348000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34396000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34448000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34496000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34548000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34596000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34648000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34700000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34756000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34808000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34856000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34908000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
34956000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
35008000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
