timestamp,rtl_time_s,rtl_limit_fraction
6416000,2.2349973e-11,2.4833303e-14
7456000,0.0067825173,7.536131e-06
8468000,0.0050654085,5.628232e-06
9476000,0.0032092365,3.5658186e-06
10488000,0.009721707,1.0801897e-05
11496000,0.0019225909,2.1362123e-06
12508000,0.013836749,1.5374166e-05
13516000,0.02357035,2.6189278e-05
14528000,0.03229891,3.5887682e-05
15528000,0.009649548,1.072172e-05
16536000,0.0076965615,8.551736e-06
17548000,0.01988866,2.2098511e-05
18556000,0.041110698,4.5678556e-05
19568000,0.020696925,2.2996584e-05
20568000,0.53014755,0.00058905286
21576000,1.147248,0.0012747201
22588000,1.5408851,0.0017120946
23596000,1.7898629,0.0019887367
24608000,2.208653,0.002454059
25608000,2.4569786,0.0027299763
26616000,2.3362155,0.002595795
27628000,2.253003,0.0025033366
28648000,1.6515877,0.0018350977
29656000,0.10634538,0.00011816154
30668000,0.06262396,6.958218e-05
31676000,0.2827899,0.000314211
32684000,0.3399108,0.0003776787
33688000,0.35709855,0.0003967762
34696000,0.3498172,0.00038868576
35696000,0.33683872,0.00037426528
