timestamp,mag_inconsistency_angle
496000,6.799484e-09
1000000,7.792221e-09
1496000,8.107683e-09
1992000,0.000201259
2496000,1.9019244e-05
2992000,1.9000333e-06
3496000,1.8666655e-07
3992000,2.6825743e-08
4488000,9.580165e-09
4996000,8.958369e-09
5500000,7.813131e-09
5996000,0.00030961164
6500000,0.0003559892
6996000,9.1526825e-05
7492000,9.1083575e-06
7996000,8.687139e-07
8492000,9.5476814e-08
9000000,1.5593512e-08
9492000,0.00017586541
9988000,1.7495659e-05
10496000,0.00023310275
10988000,0.0002919845
11496000,2.7588976e-05
12000000,2.6137225e-06
12496000,0.00022664186
12992000,2.2544673e-05
13496000,2.137448e-06
13992000,2.2085563e-07
14500000,0.000101419595
14620000,5.769105e-05
35036000,5.4806755e-05
35048000,5.206649e-05
35532000,0.0002513063
