timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
16612000,16612000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
16620000,16620000,-2.9413147,3.7362835,-2.5132678,-1.2566305,6.5733484e-06,1.2566437,2.5132809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
17612000,17612000,1.8852278,3.9462173,-2.5124643,-1.255786,0.00089177844,1.2575136,2.5141008,-0.04856428,-0.04210475,0.029516932,0.067312054,0.019064145,0.03216065,-0.041050173,-0.057522226,0.005496325,0.060919784,0.19999315,0.19997829,0.19999334,0.20001766,0.20001756
18612000,18612000,-1.9922364,3.8184805,-2.5113375,-1.2548673,0.0017354314,1.2585193,2.5152817,-0.094148986,-0.06600524,0.05598076,0.103235275,0.010438824,0.040186793,-0.07892718,-0.08897718,0.023942303,0.10377067,0.20006336,0.20005427,0.19996998,0.19992724,0.19998503
19612000,19612000,-2.1837354,3.6581135,-2.5222301,-1.2662153,-0.0095781535,1.2476823,2.5047047,-0.080290705,-0.040728964,0.070692934,0.09999898,0.006661587,0.02491015,-0.0793754,-0.0739905,0.033662844,0.09478216,0.20026334,0.2001726,0.19984311,0.1997306,0.19999032
20600000,20600000,1.7376113,3.2517922,-2.6026587,-1.274797,0.041602414,1.2638683,2.4399872,-0.43871987,-0.017830515,0.37130657,0.1881659,-0.3057856,-0.5842174,-0.86042726,-0.5410637,-0.077965766,-0.10425469,0.18323404,0.16344772,0.19167544,0.23379272,0.22785011
21600000,21600000,1.6470087,2.7494674,-2.642849,-1.2470323,0.10794753,1.2859148,2.4033396,0.2787293,-0.20813313,-0.399488,-0.054736782,0.3295438,0.60777634,0.6917672,0.24046476,-0.05110821,0.15087344,0.16313069,0.1362074,0.18978687,0.26579583,0.24507923
22612000,22612000,1.5719526,2.1324344,-2.703956,-1.209491,0.1932647,1.3045573,2.3422005,0.18907021,-0.046042223,-0.15805107,-0.02055836,0.15839586,0.2911417,0.3788038,0.16648793,0.02594684,0.0775968,0.12993668,0.098717764,0.18733831,0.31828666,0.26572064
23612000,23612000,1.5748246,2.1209502,-2.7021875,-1.2060412,0.19853906,1.3079228,2.3439705,-0.010273835,0.061317805,0.08700611,0.04320143,-0.006365629,-0.050889038,-0.069738336,-0.005506344,0.031953145,0.0117508955,0.1293141,0.097956,0.18713021,0.31938228,0.2662175
24612000,24612000,1.5987861,2.0411077,-2.716386,-1.2028478,0.2150974,1.3173717,2.3393674,-0.088884614,0.06956547,0.1572727,0.07058027,-0.05270516,-0.17763484,-0.25352016,-0.11272608,-0.009329695,-0.03422857,0.12658446,0.09196943,0.18274663,0.32596293,0.2727366
