timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
716000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1728000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2736000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3748000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4756000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5768000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6776000,636000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7008000,636000,1,1310988,6620172,1310988,197388,1.0,0.0054312716,0.0054174475,1.0,0.0054283617,0.005429821,nan,nan,nan,0.0,-0.9945687,-0.99458253,0.0,-0.9945716,-0.9945702,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7016000,636000,1,1310988,6620172,1310988,197388,1.0,0.0054312716,0.0054174475,1.0,0.0054283617,0.005429821,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7028000,636000,1,1310988,6620172,1310988,197388,1.0,0.0054312716,0.0054174475,1.0,0.0054283617,0.005429821,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7036000,636000,1,1310988,6620172,1310988,197388,1.0,0.0054312716,0.0054174475,1.0,0.0054283617,0.005429821,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7048000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7056000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7068000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7076000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7088000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7096000,636000,1,1310988,6620172,1310988,197388,1.0,4.5778466e-05,6.2730556e-05,1.0,6.950436e-05,4.5780314e-05,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7108000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7116000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7128000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7136000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7148000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7156000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.007278969,1.0,0.0072680432,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7168000,636000,1,1310988,6620172,1310988,197388,1.0,0.0073013445,0.0020061403,1.0,0.0019957568,0.0073033064,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7176000,636000,1,1310988,6620172,1310988,197388,1.0,0.0020367934,0.0020061403,1.0,0.0019957568,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7188000,636000,1,1310988,6620172,1310988,197388,1.0,0.0020367934,0.0020061403,1.0,0.0019957568,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7196000,636000,1,1310988,6620172,1310988,197388,1.0,0.0020367934,0.0020061403,1.0,0.0019957568,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7208000,636000,1,1310988,6620172,1310988,197388,1.0,0.0020367934,0.0020061403,1.0,0.0019957568,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7216000,636000,1,1310988,6620172,1310988,197388,1.0,0.0020367934,0.0020061403,1.0,0.0019957568,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7228000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0020061403,1.0,0.0026090553,0.0020385599,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7236000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0020061403,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7248000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0026194416,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7256000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0026194416,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7268000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0026194416,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7276000,636000,1,1310988,6620172,1310988,197388,1.0,0.002653574,0.0026194416,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7288000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0026194416,1.0,0.0026090553,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7296000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0015623566,1.0,0.0015452005,0.0026604612,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7308000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0015623566,1.0,0.0015452005,0.0016016035,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7316000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0015623566,1.0,0.0015452005,0.0016016035,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7328000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0015623566,1.0,0.0015452005,0.0016016035,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7336000,636000,1,1310988,6620172,1310988,197388,1.0,0.0016032977,0.0015623566,1.0,0.0015452005,0.0016016035,nan,nan,nan,0.0,-1.0,-1.0,0.0,-1.0,-1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
