timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
992000,992000,0.70772636,-0.010923649,-0.0040643453,0.70639056,0.06496973,-0.0014440488,0.017527973,0.0068022273,-0.00018427776,-0.019225987,-8.931887e-09,-5.241867e-10,-7.511788e-11,0.0,0.0,3.365733e-08,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.00086507585,0.0021833018,0.0021835724,0.0008680205,10.259546,10.259584,0.20527737,0.37085858,0.37085888,2.453989,9.999995e-07,9.999952e-07,9.892867e-07,4.0000004e-06,4.0000004e-06,3.999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1996000,1996000,0.70765936,-0.009060908,-0.0025684098,0.706491,0.14098515,-0.019351041,0.080852106,0.031690344,-0.0043701003,0.0325908,-2.0360336e-05,2.3906136e-06,-3.7658243e-08,0.0,0.0,1.3966787e-06,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.0005411458,0.004972407,0.004972812,0.0005421357,0.759221,0.7592998,0.2526762,0.15546454,0.15546787,0.6760626,9.639175e-07,9.637639e-07,5.743265e-07,4.0000004e-06,4.0000004e-06,3.9895317e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2996000,2996000,0.7080429,4.243439e-05,0.0064638904,0.7061398,-0.029025968,0.0065533635,0.09172686,0.004382073,0.0022379565,0.06731544,-9.675004e-05,3.3192011e-06,-4.5453012e-07,0.0,0.0,1.831454e-05,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.00045827474,0.0036757223,0.003675867,0.00046067973,0.8088162,0.80882424,0.31413335,0.13856566,0.13857222,0.62787396,5.05478e-07,5.0544855e-07,1.9517609e-07,4.0000004e-06,4.0000004e-06,3.8139058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3996000,3996000,0.70809317,0.00020172333,0.007931691,0.7060745,-0.07037541,-0.014851292,0.09394843,-0.02436033,-0.005275508,0.08946821,-7.0153146e-05,-2.7029146e-06,-3.98514e-07,0.0,0.0,8.12774e-05,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.000353309,0.0023727198,0.0023727028,0.00035554418,0.778751,0.7787274,0.32150292,0.22082381,0.22081378,0.7288529,2.4067106e-07,2.407405e-07,7.605183e-08,4.0000004e-06,4.0000004e-06,3.2416606e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4996000,4996000,0.70805955,-0.0011038822,0.0076093655,0.70611095,-0.0524162,-0.04933986,0.10866829,-0.009966197,-0.0049880184,0.08015029,-4.363832e-05,-1.4789388e-06,-3.2057582e-07,0.0,0.0,0.00016688555,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.00028033042,0.0012179812,0.0012177484,0.00028189376,0.48340955,0.4835562,0.28092602,0.16418916,0.16420269,0.76716614,9.1170925e-08,9.122814e-08,3.597412e-08,4.0000004e-06,4.0000004e-06,2.459643e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5996000,5996000,0.7083343,-0.0005660913,0.0052094627,0.70585775,-0.13257179,0.00822857,0.062929325,-0.027842395,-0.0061679007,0.08857925,-2.2607313e-05,9.838319e-06,-1.3020217e-07,0.0,0.0,0.00024774138,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.00023041706,0.00058695144,0.0005868345,0.00023204135,0.3089355,0.30912632,0.23330307,0.12805164,0.12807012,0.7466669,3.1204117e-08,3.1216818e-08,1.9589969e-08,4.0000004e-06,4.0000004e-06,1.7632364e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6996000,6996000,0.7082421,-0.0029651255,0.0027271805,0.7059581,-0.020289369,0.073362924,-0.024891846,-0.022188641,0.01878439,0.028295921,-1.781228e-08,4.063132e-06,1.5829485e-08,0.0,0.0,0.0003034212,0.20503049,0.010344372,0.4341414,0.0,0.0,0.0,0.0,0.0,0.00019643774,0.0002759222,0.0002758795,0.00019777205,0.1934468,0.1934928,0.19270004,0.10208658,0.10209695,0.70660603,1.0742506e-08,1.0742581e-08,1.1840308e-08,4.0000004e-06,4.0000004e-06,1.2353986e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7996000,7996000,0.70434505,-0.0030920631,0.0028960698,0.7098452,-0.023358852,0.012476281,-0.00092447706,0.0056507806,-0.0015973933,0.009738408,1.9494641e-07,4.0886775e-06,-8.879796e-08,0.0,0.0,0.00032540713,0.21526402,0.010860685,0.42879784,0.0,0.0,0.0,0.0,0.0,0.00021456112,0.00019860009,0.00019856663,0.000213632,0.056615166,0.05662515,0.03808141,0.2623054,0.2623056,0.40024248,1.06861675e-08,1.06863185e-08,1.1755752e-08,4.0000004e-06,4.0000004e-06,9.732088e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8996000,8996000,0.7039498,-0.0039689466,0.0032884972,0.7102311,-0.049946003,-0.027111625,0.04625059,-0.0031935174,0.0011152329,0.010320279,3.4991015e-07,2.9961975e-06,-1.280137e-08,0.0,0.0,0.00032625248,0.21526402,0.010860685,0.42879784,0.0,0.0,0.0,0.0,0.0,0.00013108016,0.0001301751,0.00013015242,0.00013005482,0.07417285,0.074179575,0.039314527,0.20676926,0.20677052,0.32095578,1.0227147e-08,1.02275495e-08,1.12875895e-08,4.0000004e-06,4.0000004e-06,8.0911036e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9996000,9996000,0.7039256,-0.004822292,-0.00033567188,0.71025735,0.0028167556,0.0025902155,0.041496232,0.013864432,0.0037723372,0.016564364,1.2021943e-05,1.1490307e-05,-1.1792543e-07,0.0,0.0,0.0004264341,0.21526402,0.010860685,0.42879784,0.0,0.0,0.0,0.0,0.0,0.00011038473,9.330145e-05,9.328782e-05,0.00010909709,0.048915107,0.04891757,0.036875986,0.14947039,0.14947054,0.28185773,8.249186e-09,8.249643e-09,1.0228817e-08,4.0000004e-06,4.0000004e-06,6.0352374e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
