timestamp,rtl_time_s,rtl_limit_fraction
8408000,0.00014071554,1.563506e-07
9428000,0.048536923,5.3929918e-05
10456000,0.041982654,4.6647394e-05
11464000,0.037360102,4.1511226e-05
12464000,0.013619219,1.5132466e-05
13476000,0.02553873,2.8376367e-05
14484000,0.028881246,3.2090276e-05
15484000,0.017335135,1.9261262e-05
16484000,0.0024664665,2.7405185e-06
17496000,0.008496664,9.440739e-06
18504000,0.0038334038,4.259338e-06
19516000,0.13163087,0.00014625653
20524000,0.6713666,0.0007459629
21524000,1.1432184,0.0012702427
22536000,1.5428809,0.0017143121
23544000,1.8372941,0.002041438
24556000,2.2306912,0.002478546
25564000,2.2794619,0.0025327355
26564000,2.2382536,0.0024869486
27576000,2.2200642,0.002466738
28584000,2.4500303,0.0027222561
29596000,2.5371535,0.0028190596
30604000,2.5240328,0.002804481
31604000,2.502104,0.002780116
32616000,2.4799657,0.0027555176
33624000,2.4726307,0.0027473676
34636000,2.4621284,0.0027356984
35644000,2.46227,0.0027358558
36644000,2.6038213,0.002893135
37656000,2.6670067,0.002963341
38664000,2.655502,0.002950558
39676000,2.636036,0.002928929
40684000,2.6273642,0.0029192937
41684000,2.6170952,0.0029078836
42696000,2.6068947,0.0028965499
43704000,2.484566,0.0027606292
44716000,2.4292889,0.00269921
45724000,2.4395847,0.00271065
46724000,2.4425645,0.0027139606
47736000,2.452101,0.002724557
48744000,2.4380288,0.002708921
49756000,2.4350448,0.0027056052
50764000,2.4342208,0.00270469
51764000,2.2547648,0.0025052943
52776000,2.0653074,0.002294786
53784000,2.1121392,0.0023468214
54796000,2.1123526,0.0023470586
55804000,2.0968683,0.0023298536
56804000,2.0975611,0.0023306236
57816000,2.099667,0.0023329635
58824000,2.114888,0.0023498756
59836000,2.07715,0.0023079447
60844000,2.4830291,0.0027589214
61844000,2.716031,0.0030178125
62856000,2.721344,0.003023716
63864000,2.686381,0.002984868
64876000,2.6550286,0.0029500318
65884000,2.640491,0.002933879
66884000,2.5875406,0.0028750452
67896000,2.2436779,0.0024929754
68904000,2.0622425,0.0022913807
69916000,2.0861228,0.0023179143
70924000,2.0347738,0.0022608598
71924000,1.9791952,0.002199106
72936000,1.9472859,0.0021636512
73944000,1.9331588,0.0021479542
74956000,1.9207563,0.0021341739
75996000,1.9031608,0.0021146233
77004000,1.2080369,0.0013422633
78016000,0.5638959,0.000626551
79024000,0.24418944,0.00027132162
80024000,0.19590828,0.00021767589
81036000,0.19135062,0.00021261182
82056000,0.1973016,0.000219224
