timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
7700000,0.0693209,-0.0644636,-0.00014466283,0.0,0.0,-0.0
7704000,0.069225885,-0.06439259,-0.00019517176,0.0,0.0,-0.0
7720000,0.06906695,-0.06413731,-0.00013456047,0.0,0.0,-0.0
7740000,0.06962816,-0.063176,-0.00024706047,0.0,0.0,-0.0
7760000,0.07037216,-0.06278637,-0.00016298785,0.0,0.0,-0.0
7784000,0.07094491,-0.061907817,-8.968542e-05,0.0,0.0,-0.0
7800000,0.07182714,-0.062084652,-0.00016858723,0.0,0.0,-0.0
7820000,0.07191663,-0.062337983,-0.00011378275,0.0,0.0,-0.0
7840000,0.072055414,-0.061111912,-0.00018000745,0.0,0.0,-0.0
7860000,0.0721957,-0.06097001,-0.0001244153,0.0,0.0,-0.0
7884000,0.072821766,-0.059805058,-0.00013851236,0.0,0.0,-0.0
7900000,0.07328858,-0.060266163,-0.0001830385,0.0,0.0,-0.0
7920000,0.07401933,-0.059138708,-0.00016086132,0.0,0.0,-0.0
7940000,0.074305706,-0.05784267,-0.00019423878,0.0,0.0,-0.0
7960000,0.07502865,-0.058191657,-0.00022872096,0.0,0.0,-0.0
7984000,0.07591045,-0.057119843,-9.120747e-05,0.0,0.0,-0.0
8000000,0.0760515,-0.05703782,-0.00014339041,0.0,0.0,-0.0
8020000,0.07599506,-0.056370337,-0.00019297804,0.0,0.0,-0.0
8040000,0.07691524,-0.055966258,-0.00018039222,0.0,0.0,-0.0
8060000,0.07743043,-0.055130146,-0.0001771588,0.0,0.0,-0.0
8080000,0.07756141,-0.055143453,-0.00023113459,0.0,0.0,-0.0
8100000,0.078153364,-0.055230297,-0.0001933562,0.0,0.0,-0.0
8124000,0.07919822,-0.054333106,-0.000208925,0.0,0.0,-0.0
8144000,0.08014137,-0.05455231,-0.0002486947,0.0,0.0,-0.0
8160000,0.081024066,-0.05389644,-0.00016958613,0.0,0.0,-0.0
