timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
7504000,inf,0,1,1,1,0,0,1,0,0,1
8032000,inf,0,1,1,1,1,1,1,0,0,1
9032000,inf,0,1,1,1,1,1,1,0,0,1
9652000,inf,0,1,1,1,0,0,1,0,0,1
10652000,inf,0,1,1,1,0,0,1,0,0,1
11652000,inf,0,1,1,1,0,0,1,0,0,1
12652000,inf,0,1,1,1,0,0,1,0,0,1
13652000,inf,0,1,1,1,0,0,1,0,0,1
14652000,inf,0,1,1,1,0,0,1,0,0,1
15652000,inf,0,1,1,1,0,0,1,0,0,1
15684000,inf,0,1,1,1,1,0,1,0,0,1
16472000,inf,0,1,0,0,1,0,1,0,0,1
16484000,inf,0,0,0,0,1,0,1,0,0,1
17484000,inf,0,0,0,0,1,0,0,0,0,1
18484000,inf,0,0,0,0,1,0,0,0,0,1
19484000,inf,0,0,0,0,1,0,0,0,0,1
20484000,inf,0,0,0,0,1,0,0,1,0,1
21472000,inf,0,0,0,0,0,0,0,1,0,1
22472000,inf,0,0,0,0,0,0,0,1,0,1
23472000,inf,0,0,0,0,0,0,0,0,0,1
24472000,inf,0,0,0,0,0,0,0,1,0,1
25472000,inf,0,0,0,0,0,0,0,0,0,1
26472000,inf,0,0,0,0,0,0,0,0,0,1
27472000,inf,0,0,0,0,0,0,0,0,0,1
28472000,inf,0,0,0,0,0,0,0,0,0,1
29472000,inf,0,0,0,0,0,0,0,0,0,1
30472000,inf,0,0,0,0,0,0,0,0,0,1
31472000,inf,0,0,0,0,0,0,0,0,0,1
32472000,inf,0,0,0,0,0,0,0,0,0,1
33472000,inf,0,0,0,0,0,0,0,0,0,1
34472000,inf,0,0,0,0,0,0,0,0,0,1
35472000,inf,0,0,0,0,0,0,0,0,0,1
36472000,inf,0,0,0,0,0,0,0,0,0,1
37472000,inf,0,0,0,0,0,0,0,0,0,1
38472000,inf,0,0,0,0,0,0,0,0,0,1
39472000,inf,0,0,0,0,0,0,0,0,0,1
40472000,inf,0,0,0,0,0,0,0,0,0,1
41472000,inf,0,0,0,0,0,0,0,0,0,1
42472000,inf,0,0,0,0,0,0,0,0,0,1
43472000,inf,0,0,0,0,0,0,0,0,0,1
44472000,inf,0,0,0,0,0,0,0,0,0,1
45472000,inf,0,0,0,0,0,0,0,0,0,1
46472000,inf,0,0,0,0,0,0,0,0,0,1
47472000,inf,0,0,0,0,0,0,0,0,0,1
48472000,inf,0,0,0,0,0,0,0,0,0,1
49472000,inf,0,0,0,0,0,0,0,0,0,1
50472000,inf,0,0,0,0,0,0,0,0,0,1
51472000,inf,0,0,0,0,0,0,0,0,0,1
52472000,inf,0,0,0,0,0,0,0,0,0,1
53472000,inf,0,0,0,0,0,0,0,0,0,1
54472000,inf,0,0,0,0,0,0,0,0,0,1
55472000,inf,0,0,0,0,0,0,0,0,0,1
56472000,inf,0,0,0,0,0,0,0,0,0,1
57472000,inf,0,0,0,0,0,0,0,0,0,1
58472000,inf,0,0,0,0,0,0,0,0,0,1
59472000,inf,0,0,0,0,0,0,0,1,1,1
60472000,inf,0,0,0,0,0,0,0,0,0,1
61472000,inf,0,0,0,0,0,0,0,0,0,1
62472000,inf,0,0,0,0,0,0,0,0,0,1
63472000,inf,0,0,0,0,0,0,0,0,0,1
64472000,inf,0,0,0,0,0,0,0,0,0,1
65472000,inf,0,0,0,0,0,0,0,0,0,1
66472000,inf,0,0,0,0,0,0,0,0,0,1
67472000,inf,0,0,0,0,0,0,0,0,1,1
68472000,inf,0,0,0,0,0,0,0,0,0,1
69472000,inf,0,0,0,0,0,0,0,0,0,1
70472000,inf,0,0,0,0,0,0,0,0,0,1
71472000,inf,0,0,0,0,0,0,0,0,0,1
72472000,inf,0,0,0,0,0,0,0,0,0,1
73472000,inf,0,0,0,0,0,0,0,0,0,1
74472000,inf,0,0,0,0,0,0,0,0,0,1
75472000,inf,0,0,0,0,0,0,0,0,0,1
76412000,inf,0,0,0,0,1,1,0,1,0,1
77412000,inf,0,0,0,0,1,1,0,1,0,1
