timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
256000,256000,0.18297787,-0.79141235,-9.264851
260000,260000,0.1274483,-0.806701,-9.375054
308000,308000,0.20700668,1.1455685,-8.749894
356000,356000,-0.029352402,1.2494454,-10.07091
404000,404000,-0.06330521,-1.2763468,-11.381148
456000,456000,-0.47363853,-0.88278985,-9.138544
504000,504000,0.4356398,1.0673912,-11.591196
552000,552000,0.26312828,0.79928213,-9.166674
608000,608000,-0.105400816,-1.5622808,-10.13913
656000,656000,0.20804712,-0.9148471,-9.504002
704000,704000,0.051589776,1.4006592,-9.578832
756000,756000,-0.59952664,-0.6287034,-9.74943
808000,808000,-0.09923496,0.38288608,-9.56581
856000,856000,0.1284355,-0.98465854,-9.38428
908000,908000,0.47434396,-0.5407807,-9.412541
956000,956000,0.06341466,0.26290637,-9.427796
1008000,1008000,-0.008234098,-0.40077832,-9.57811
1056000,1056000,0.29430318,0.6246537,-9.485341
1108000,1108000,-0.009729987,-0.59992826,-9.671937
1152000,1152000,0.16969389,-0.63710207,-9.676323
1208000,1208000,-0.047847237,-0.6503245,-9.825264
1256000,1256000,0.059825208,-0.6343595,-9.916629
1304000,1304000,-0.017012903,-0.5816594,-9.968608
1356000,1356000,0.032573596,0.28674614,-10.152561
1408000,1408000,-0.041471064,-0.7592552,-10.103277
1456000,1456000,0.012560418,0.6837238,-10.109572
1508000,1508000,-0.144667,-0.57481414,-9.980562
1552000,1552000,0.11699802,0.053483345,-9.9598
1604000,1604000,0.16025838,0.44417956,-9.970449
1656000,1656000,-0.904395,0.4780616,-8.743401
1708000,1708000,0.29397327,-0.12888561,-9.681091
1756000,1756000,0.38024732,-0.22674125,-9.54886
1804000,1804000,-0.44712752,-0.5798783,-8.859326
1856000,1856000,0.2379329,0.01586678,-9.535975
1908000,1908000,0.22712687,0.49465176,-9.484433
1956000,1956000,0.09957704,-0.38785776,-9.533478
2008000,2008000,0.14144914,-0.17318016,-9.392111
2056000,2056000,-1.0545347,0.18644139,-8.333894
2104000,2104000,1.1115866,-0.117726475,-10.126561
2156000,2156000,1.0975208,0.38129413,-10.232511
2208000,2208000,1.045933,0.3722833,-10.523228
2252000,2252000,0.08484121,0.19144174,-9.535821
2304000,2304000,-0.52779585,-0.038575023,-9.06303
2356000,2356000,-0.6055165,0.008784789,-9.267223
2404000,2404000,0.050952174,0.41884434,-9.946104
2456000,2456000,0.053887527,0.39202073,-10.078018
2508000,2508000,-0.030181594,-0.31154424,-10.21175
2556000,2556000,0.028689437,-0.20497818,-10.235552
2608000,2608000,0.025968818,-0.51697934,-10.229986
2652000,2652000,0.015943838,-0.015946891,-10.120121
2708000,2708000,0.07848495,0.42592788,-10.18881
2756000,2756000,0.027524041,0.010407252,-10.14768
2808000,2808000,0.17369704,-0.6563475,-9.680855
2856000,2856000,0.24810605,0.60016006,-9.69653
2908000,2908000,0.3996015,0.38498104,-9.281663
2956000,2956000,0.39541128,0.4378655,-9.34645
3008000,3008000,0.47399893,-0.40234137,-9.962788
3056000,3056000,0.389285,0.1475608,-10.203395
3108000,3108000,0.22184148,-0.47717234,-9.62582
3152000,3152000,0.1302557,-0.56350213,-9.653018
3208000,3208000,0.108229,0.01774564,-10.045237
