timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
200000,1310988,1310988,1310996,1311004,0,0.10949132,0.09039858,0.046496607,0.0,1310988,1310988,1310996,1311004,0,0.0050612935,0.0015496131,0.00416109,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.011597426,0.055986896,0.06567284,0.0,1310988,1310988,1310996,1311004,0,0.0010811737,0.0071614073,0.008234253,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0009465085,0.045418356,0.04598945,0.0,1310988,1310988,1310996,1311004,0,8.2641265e-05,0.004036218,0.0039962092,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.012254488,0.027083475,0.019961534,0.0,1310988,1310988,1310996,1311004,0,0.00034114163,0.004455851,0.0045800577,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.006008506,0.022865815,0.028790534,0.0,1310988,1310988,1310996,1311004,0,0.00014321352,0.00013445952,0.00017882216,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.018927608,0.04725913,0.0412809,0.0,1310988,1310988,1310996,1311004,0,0.00077822537,0.0006049095,0.0011179666,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.041296177,0.010646783,0.031296313,0.0,1310988,1310988,1310996,1311004,0,0.0008104912,0.00088863337,0.0011870099,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.011304113,0.023370968,0.015571001,0.0,1310988,1310988,1310996,1311004,0,0.0001002405,0.0003730158,0.00032010052,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.013066769,0.013777458,0.020500343,0.0,1310988,1310988,1310996,1311004,0,0.000541714,0.0005734797,0.00091133703,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.008131651,0.036366817,0.038863372,0.0,1310988,1310988,1310996,1311004,0,0.00020699023,0.0003334324,0.00032578502,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.015278238,0.017012214,0.025536314,0.0,1310988,1310988,1310996,1311004,0,0.00039591728,0.0009501974,0.0007949365,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.04808878,0.06705089,0.02869518,0.0,1310988,1310988,1310996,1311004,0,0.0014166678,0.0013062485,0.00057820376,0.0,1,1,1,0,1,1,1,0
2596000,1310988,1310988,1310996,1311004,0,0.014548894,0.11587031,0.11189216,0.0,1310988,1310988,1310996,1311004,0,0.000108107764,0.000161471,0.0001493818,0.0,1,1,1,0,1,1,1,0
2800000,1310988,1310988,1310996,1311004,0,0.01789799,0.021545578,0.037924223,0.0,1310988,1310988,1310996,1311004,0,0.0002983797,0.00027235836,0.00047684056,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.034643013,0.053901345,0.038728002,0.0,1310988,1310988,1310996,1311004,0,0.0003463753,0.0004517683,0.0007840158,0.0,1,1,1,0,1,1,1,0
3196000,1310988,1310988,1310996,1311004,0,0.004151401,0.030471504,0.03309916,0.0,1310988,1310988,1310996,1311004,0,0.00023635433,0.00054385397,0.00053617544,0.0,1,1,1,0,1,1,1,0
