timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
196000,196000,0.02141631,0.013213481,-0.0030835432,0.0,0.0,0.0,0.0,-1.0
200000,200000,0.028456021,0.008787573,-0.0031826086,0.0,0.0,0.0,0.0,-1.0
248000,248000,0.098232955,0.00018790527,0.001061276,0.0,0.0,0.0,0.0,-1.0
296000,296000,0.017141636,-0.0121006565,0.00020246544,0.0,0.0,0.0,0.0,-1.0
348000,348000,-0.054941364,-0.0038462493,-0.0002204608,0.0,0.0,0.0,0.0,-1.0
396000,396000,-0.042977232,0.017266974,-0.002951081,0.0,0.0,0.0,0.0,-1.0
448000,448000,0.04798174,0.0046638497,-0.0020393531,0.0,0.0,0.0,0.0,-1.0
492000,492000,0.08934615,0.0041461103,0.0020512685,0.0,0.0,0.0,0.0,-1.0
548000,548000,-0.049500983,0.0053984807,0.0015627996,0.0,0.0,0.0,0.0,-1.0
596000,596000,-0.020937765,0.00514693,-0.002396438,0.0,0.0,0.0,0.0,-1.0
648000,648000,0.06152129,0.0015999187,9.568046e-05,0.0,0.0,0.0,0.0,-1.0
696000,696000,-0.014665003,-0.0032484063,0.0009954177,0.0,0.0,0.0,0.0,-1.0
748000,748000,-0.04228828,-0.006134609,-0.00065644353,0.0,0.0,0.0,0.0,-1.0
796000,796000,0.059475936,0.0031074134,0.00092730124,0.0,0.0,0.0,0.0,-1.0
848000,848000,-0.0016929846,0.0054658824,-0.0019154726,0.0,0.0,0.0,0.0,-1.0
896000,896000,0.0036406163,6.755999e-05,-0.0013415714,0.0,0.0,0.0,0.0,-1.0
944000,944000,0.0019046646,-9.9711244e-05,0.0005280248,0.0,0.0,0.0,0.0,-1.0
996000,996000,0.0014997757,-0.00083930686,-0.0001486552,0.0,0.0,0.0,0.0,-1.0
1048000,1048000,-6.713557e-05,0.0076752845,0.0013667913,0.0,0.0,0.0,0.0,-1.0
1096000,1096000,0.001508497,0.0040042917,-0.0015928701,0.0,0.0,0.0,0.0,-1.0
1148000,1148000,0.0026732967,0.0008991664,-7.899987e-05,0.0,0.0,0.0,0.0,-1.0
1196000,1196000,0.0028853368,-0.00814017,-0.0016425567,0.0,0.0,0.0,0.0,-1.0
1248000,1248000,0.0026197738,0.0029459458,-0.0005407968,0.0,0.0,0.0,0.0,-1.0
1292000,1292000,0.000600509,-0.006784908,-0.0016757803,0.0,0.0,0.0,0.0,-1.0
1348000,1348000,-0.00012948905,0.009193629,-0.0002640321,0.0,0.0,0.0,0.0,-1.0
1396000,1396000,0.0007628666,0.001996079,-0.00062050816,0.0,0.0,0.0,0.0,-1.0
1448000,1448000,0.0013028004,-0.00027882357,-4.364478e-05,0.0,0.0,0.0,0.0,-1.0
1496000,1496000,0.004170192,-0.0014041421,-0.00058223377,0.0,0.0,0.0,0.0,-1.0
1548000,1548000,0.0004058467,-0.0025674794,-0.00016438244,0.0,0.0,0.0,0.0,-1.0
1596000,1596000,0.0005372526,-0.004461155,-0.0016154286,0.0,0.0,0.0,0.0,-1.0
1648000,1648000,-0.0018736873,-0.012430522,-0.00024120699,0.0,0.0,0.0,0.0,-1.0
1696000,1696000,-0.0006841745,-0.0028754212,0.00039588023,0.0,0.0,0.0,0.0,-1.0
1748000,1748000,0.0002037607,-0.0033221582,-8.787664e-05,0.0,0.0,0.0,0.0,-1.0
1796000,1796000,0.0053793807,-0.0014448056,-0.00029197137,0.0,0.0,0.0,0.0,-1.0
1844000,1844000,-0.0021053297,-0.003141867,0.00048669885,0.0,0.0,0.0,0.0,-1.0
1896000,1896000,-0.0008025659,-0.0030676997,-0.00011661299,0.0,0.0,0.0,0.0,-1.0
1948000,1948000,0.0014972934,-0.0018828874,-0.00028205846,0.0,0.0,0.0,0.0,-1.0
1996000,1996000,0.00042005067,-0.0031492147,0.0006250648,0.0,0.0,0.0,0.0,-1.0
2048000,2048000,-0.0009639463,-0.006129914,0.0010164558,0.0,0.0,0.0,0.0,-1.0
