timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1311004,-0.00026352753,0.014241578,-0.0064597502,11.827728,0,1
1972000,1972000,1311004,0.0060731857,-0.0021911308,-0.0106302705,11.827728,0,1
2972000,2972000,1311004,0.00555986,-0.004428423,-0.003153382,11.827728,0,1
3972000,3972000,1311004,-0.0059625986,-0.0058779484,-0.0044152476,11.827728,0,1
4972000,4972000,1311004,0.004919593,0.003318629,0.00718514,11.827728,0,1
5972000,5972000,1311004,-0.009499108,0.0035901375,0.0029808602,11.827728,0,1
6972000,6972000,1311004,0.0039140247,-0.008247415,-0.0037196341,11.827728,0,1
7972000,7972000,1311004,0.0028078717,-0.012084332,-0.005393616,11.827728,0,1
8972000,8972000,1311004,-0.015402869,0.005140215,-0.004850103,11.827728,0,1
9972000,9972000,1311004,-0.0013567461,0.0052435943,-0.0050622397,11.827728,0,1
10972000,10972000,1311004,0.004904587,0.00306101,-0.0059867245,11.827728,0,1
11968000,11968000,1311004,0.0032515984,-0.013462044,-0.0063464795,11.827728,0,1
12972000,12972000,1311004,-0.0037738497,0.0053314683,-0.011368152,11.827728,0,1
13972000,13972000,1311004,-0.014990768,0.007204748,0.0066823075,11.827728,0,1
14972000,14972000,1311004,-0.0030109396,-0.008116499,0.008107472,11.827728,0,1
15972000,15972000,1311004,-0.00014956346,-0.012584286,-0.0058579906,11.827728,0,1
16968000,16968000,1311004,0.003118621,-0.0028616553,-0.00054448337,11.827728,0,1
17972000,17972000,1311004,0.006281221,0.0066353534,-0.0017185598,11.827728,0,1
18972000,18972000,1311004,-0.014521239,-0.230571,-0.012993502,11.827667,0,1
19972000,19972000,1311004,0.008946143,0.02140669,-0.0061505,11.82608,0,1
20972000,20972000,1311004,-0.0008411621,-0.09045667,0.00983072,11.822296,0,1
21972000,21972000,1311004,0.0039372696,-0.036848467,0.001996067,11.819244,0,1
22972000,22972000,1311004,-0.0003914544,0.0011439263,-0.0023687463,11.81723,0,1
23972000,23972000,1311004,-0.0073199114,0.07945806,0.0012416511,11.814728,0,1
24972000,24972000,1311004,0.00045377796,0.007646511,0.0102608185,11.813141,0,1
25972000,25972000,1311004,0.00014799794,-0.0027587262,-0.0062763975,11.81311,0,1
26972000,26972000,1311004,-0.004345489,-1.0003145,0.007930597,11.813293,0,1
27972000,27972000,1311004,0.012574216,0.15317544,0.0025424554,11.813934,0,1
28972000,28972000,1311004,-0.012379775,0.016460449,0.005052614,11.813995,0,1
29972000,29972000,1311004,-0.0028792406,-0.026604567,0.005248022,11.814056,0,1
30972000,30972000,1311004,0.0022098362,-0.013673574,3.0324101e-05,11.814087,0,1
31972000,31972000,1311004,0.0124257635,-0.0025933643,0.0022700552,11.814148,0,1
32972000,32972000,1311004,0.0010735734,0.0029848474,-0.015462335,11.81427,0,1
33972000,33972000,1311004,0.002384428,-0.007355263,0.0061044707,11.814362,0,1
34972000,34972000,1311004,-0.3132336,-0.029898543,0.026686067,11.814514,0,1
35972000,35972000,1311004,0.15820678,-0.028195772,0.0057208347,11.814514,0,1
36972000,36972000,1311004,-0.014302511,0.012515735,0.0118063735,11.814423,0,1
37972000,37972000,1311004,-0.032852963,-0.005951849,0.015688905,11.814392,0,1
38972000,38972000,1311004,-0.0126548745,0.004910723,-0.0062654796,11.814423,0,1
39972000,39972000,1311004,-0.0002695629,0.0028622462,0.0079379,11.814484,0,1
