timestamp,tilt_limit,takeoff_state
636000,0.0,1
8408000,0.0024,1
8416000,0.004,1
9408000,0.2023999,1
9448000,0.20943952,1
14624000,0.20943952,2
15624000,0.20943952,4
18636000,0.21183951,5
18644000,0.21343951,5
19636000,0.41183978,5
20636000,0.6118402,5
21504000,0.7853982,5
79756000,0.7829982,3
79764000,0.7813982,3
80744000,0.5853978,3
81744000,0.38539737,3
