timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.80957,131.60394,0,4,6835,1024000,0,3,253
2000000,157.74023,87.439156,0,61,8623,1024000,0,3,253
3000000,211.93945,75.58469,0,120,8775,1024000,0,3,253
4000000,267.5547,70.33509,0,174,8968,1024000,0,3,253
5000000,323.38672,67.31614,0,239,9746,1024000,0,3,253
6000000,380.07812,65.48555,0,302,9307,1024000,0,3,253
7000000,435.59375,64.02025,0,357,9220,1024000,0,3,253
8000000,498.99707,63.941193,0,417,10247,1024000,0,3,253
9000000,558.5713,63.445168,0,472,10708,1024000,0,3,253
10000000,623.3262,63.57876,0,523,7403,1024000,0,3,253
11000000,679.81934,62.922928,0,580,11144,1024000,0,3,253
12000000,740.458,62.729412,0,635,10033,1024000,0,3,253
13000000,799.26074,62.422737,0,686,10798,1024000,0,3,253
14000000,859.3135,62.25105,0,731,10992,1024000,0,3,253
15000000,920.21484,62.159878,0,782,10525,1024000,0,3,253
16000000,983.1416,62.208405,0,839,7512,1024000,0,3,253
17000000,1041.5615,61.982952,0,894,10644,1024000,0,3,253
18000000,1102.3125,61.913754,0,942,10739,1024000,0,3,253
19000000,1163.502,61.875237,0,994,10443,1024000,0,3,253
20000000,1224.1514,61.813343,0,1044,10560,1024000,0,3,253
21000000,1285.4766,61.78988,0,1099,9778,1024000,0,3,253
22000000,1344.8906,61.680912,0,1159,10508,1024000,0,3,253
23000000,1405.2715,61.6239,0,1218,10448,1024000,0,3,253
24000000,1465.2383,61.554287,0,1276,10554,1024000,0,3,253
25000000,1529.3125,61.655884,0,1332,6910,1024000,0,3,253
26000000,1589.1387,61.584976,0,1379,7540,1024000,0,3,253
27000000,1646.7412,61.436398,0,1434,9953,1024000,0,3,253
28000000,1710.2432,61.51069,0,1478,7039,1024000,0,3,253
29000000,1770.9668,61.483364,0,1533,7231,1024000,0,3,253
30000000,1832.7471,61.493324,0,1587,6654,1024000,0,3,253
31000000,1893.0732,61.455437,0,1640,7394,1024000,0,3,253
32000000,1955.0674,61.472374,0,1684,7048,1024000,0,3,253
33000000,2012.751,61.356876,0,1729,10894,1024000,0,3,253
34000000,2077.626,61.460953,0,1784,6960,1024000,0,3,253
35000000,2137.9492,61.42826,0,1832,7751,1024000,0,3,253
36000000,2199.5586,61.433323,0,1885,6951,1024000,0,3,253
37000000,2260.045,61.407585,0,1943,7154,1024000,0,3,253
38000000,2317.5312,61.30386,0,1994,10606,1024000,0,3,253
39000000,2377.9297,61.280533,0,2037,11090,1024000,0,3,253
40000000,2439.0254,61.275887,0,2086,10656,1024000,0,3,253
41000000,2498.9814,61.243538,0,2134,10333,1024000,0,3,253
42000000,2557.921,61.188427,0,2194,10597,1024000,0,3,253
43000000,2620.7773,61.22739,0,2247,7066,1024000,0,3,253
44000000,2681.247,61.210094,0,2295,7051,1024000,0,3,253
45000000,2740.8057,61.173237,0,2350,7224,1024000,0,3,253
46000000,2796.915,61.06268,0,2409,10606,1024000,0,3,253
47000000,2856.6885,61.035133,0,2461,10554,1024000,0,3,253
48000000,2916.2217,61.003716,0,2516,10498,1024000,0,3,253
49000000,2976.21,60.98291,0,2568,10604,1024000,0,3,253
50000000,3036.1328,60.961628,0,2622,10439,1024000,0,3,253
51000000,3096.2568,60.945137,0,2671,10216,1024000,0,3,253
52000000,3159.8877,60.996983,0,2718,6604,1024000,0,3,253
53000000,3215.6172,60.89723,0,2780,10120,1024000,0,3,253
54000000,3278.961,60.942696,0,2834,6654,1024000,0,3,253
55000000,3335.3477,60.859566,0,2882,10756,1024000,0,3,253
56000000,3399.7031,60.92221,0,2929,6604,1024000,0,3,253
57000000,3455.708,60.835644,0,2983,10797,1024000,0,3,253
58000000,3519.9326,60.894276,0,3031,7209,1024000,0,3,253
59000000,3576.4795,60.820343,0,3086,10797,1024000,0,3,253
60000000,3637.625,60.825783,0,3135,10312,1024000,0,3,253
61000000,3697.5234,60.81053,0,3189,10477,1024000,0,3,253
62000000,3757.9277,60.803955,0,3238,10271,1024000,0,3,253
63000000,3817.9932,60.7922,0,3290,9615,1024000,0,3,253
64000000,3877.3584,60.769833,0,3337,10068,1024000,0,3,253
65000000,3937.1133,60.754173,0,3399,9637,1024000,0,3,253
66000000,3996.5566,60.73425,0,3447,10009,1024000,0,3,253
67000000,4056.3633,60.720364,0,3496,9853,1024000,0,3,253
68000000,4116.839,60.716755,0,3549,10676,1024000,0,3,253
69000000,4177.4004,60.714497,0,3603,10498,1024000,0,3,253
70000000,4238.04,60.71343,0,3654,10525,1024000,0,3,253
71000000,4302.5938,60.767662,0,3715,6910,1024000,0,3,253
72000000,4360.257,60.72443,0,3759,10745,1024000,0,3,253
73000000,4421.783,60.73544,0,3813,10510,1024000,0,3,253
74000000,4482.201,60.73114,0,3872,10894,1024000,0,3,253
75000000,4543.67,60.741,0,3932,10113,1024000,0,3,253
76000000,4607.8857,60.786842,0,3980,7257,1024000,0,3,253
77000000,4666.123,60.75365,0,4029,10480,1024000,0,3,253
78000000,4726.4883,60.74865,0,4087,10536,1024000,0,3,253
79000000,4787.5664,60.75284,0,4145,9844,1024000,0,3,253
80000000,4850.831,60.784306,0,4197,7417,1024000,0,3,253
81000000,4908.8584,60.75019,0,4253,10384,1024000,0,3,253
82000000,4972.086,60.78047,0,4308,7417,1024000,0,3,253
