timestamp,load,ram_usage
1004000,0.1,0.4767174
1504000,0.06,0.4769445
2004000,0.08,0.477213
2504000,0.05882353,0.47732776
3004000,0.1,0.47732678
3504000,0.06,0.47741693
4004000,0.08,0.4775859
4504000,0.08,0.47759625
5004000,0.08,0.47761104
5504000,0.05882353,0.47766522
6004000,0.06666667,0.47769624
6504000,0.08,0.47753614
7004000,0.08,0.47755784
7504000,0.08,0.47755143
8004000,0.078431375,0.47697702
8504000,0.08,0.47662675
9004000,0.08,0.47688934
9504000,0.08,0.47702432
10004000,0.08,0.47702137
10504000,0.08,0.4744513
11004000,0.1,0.47445673
11504000,0.08,0.47417888
12004000,0.08,0.47421485
12504000,0.08,0.47421584
13004000,0.06,0.47411978
13504000,0.09803922,0.47415277
14004000,0.08,0.47416905
14504000,0.06,0.47419465
15004000,0.1,0.47396165
15504000,0.06,0.47406313
16004000,0.08,0.47398874
16504000,0.08,0.47376162
17004000,0.078431375,0.47377247
17504000,0.08,0.47379413
18004000,0.06,0.47395128
18504000,0.08,0.47394785
19004000,0.083333336,0.47387296
19504000,0.06,0.47385868
20004000,0.08,0.4739503
20504000,0.08,0.47386754
21004000,0.078431375,0.4738848
21504000,0.08,0.47383305
22004000,0.1,0.47377098
22504000,0.06557377,0.47406557
23004000,0.08,0.47417495
23504000,0.08,0.47377
24004000,0.08,0.47388873
24504000,0.06,0.47376657
25004000,0.08,0.47359708
25504000,0.08,0.4736759
26004000,0.078431375,0.47371137
26504000,0.08,0.4734769
27004000,0.06,0.47365472
27504000,0.06,0.47370893
28004000,0.078431375,0.47368133
28504000,0.08,0.47357345
29004000,0.08,0.47366607
29504000,0.06,0.47383553
30004000,0.08,0.47390303
30504000,0.08,0.47387543
31004000,0.06,0.47390202
31504000,0.1,0.47372666
32004000,0.05882353,0.4737045
32504000,0.08,0.4737173
33004000,0.06,0.47372073
33504000,0.08,0.47374538
34004000,0.08,0.47383404
34504000,0.06666667,0.4738572
35004000,0.06,0.47377098
35504000,0.06,0.47382912
36004000,0.09803922,0.4738114
36504000,0.06,0.47383553
37004000,0.06,0.4738498
37504000,0.083333336,0.47386113
38004000,0.06,0.473905
38504000,0.08,0.4738503
39004000,0.08,0.4740252
39504000,0.06,0.47407347
40004000,0.08,0.47407988
40504000,0.06,0.47408035
41004000,0.1,0.47426262
41504000,0.06,0.4742789
42004000,0.08,0.4742636
42504000,0.05882353,0.47423357
43004000,0.08,0.474471
43504000,0.06,0.47436708
44004000,0.08,0.47439563
44504000,0.06,0.4743858
45004000,0.08,0.4743587
45504000,0.06,0.4743587
46004000,0.078431375,0.47437298
46504000,0.08,0.47447544
47004000,0.08,0.47442174
47504000,0.06,0.4744242
48004000,0.06666667,0.47444195
48504000,0.1,0.47568092
49004000,0.06,0.4763499
49504000,0.05882353,0.47629225
50004000,0.08,0.47615778
50504000,0.08,0.47643906
51004000,0.08,0.47629622
51504000,0.06,0.47640607
52004000,0.08,0.47640607
52504000,0.06,0.4763489
53004000,0.08,0.47639325
53504000,0.078431375,0.47648093
54004000,0.06,0.4766115
54504000,0.08,0.47664252
55004000,0.08,0.47659376
55504000,0.06,0.47658142
56004000,0.08,0.4765184
56504000,0.06,0.476511
57004000,0.08,0.47656468
57504000,0.08,0.4765233
58004000,0.06,0.47654152
58504000,0.078431375,0.47653365
59004000,0.06,0.47645926
59504000,0.08,0.47664842
60004000,0.1,0.47669473
60504000,0.06,0.47675484
61004000,0.08,0.47675532
61504000,0.08,0.47670805
62004000,0.06,0.47674695
62504000,0.08,0.47668833
63004000,0.1,0.47673956
63504000,0.06,0.47681594
64004000,0.078431375,0.47682676
64504000,0.06,0.4768445
65004000,0.08,0.4768923
65504000,0.05,0.476811
66004000,0.08,0.47659177
66504000,0.06,0.47661543
67004000,0.06666667,0.4766376
67504000,0.08,0.47664598
68004000,0.08,0.47667554
68504000,0.08,0.47664598
69004000,0.08,0.47668883
69504000,0.08,0.47658587
70004000,0.06557377,0.47653908
70504000,0.06122449,0.4765445
71004000,0.08,0.4763977
71504000,0.078431375,0.47634596
72004000,0.06,0.4763824
72504000,0.08,0.4764169
73004000,0.06,0.47648093
73504000,0.06,0.47641543
74004000,0.08,0.47641492
74504000,0.08,0.47646272
75004000,0.078431375,0.47649917
75504000,0.06122449,0.47646713
76004000,0.078431375,0.47651592
76504000,0.08,0.47645286
77004000,0.08,0.47650704
77504000,0.08,0.4766051
78004000,0.08,0.4765824
78504000,0.08,0.47661692
79004000,0.06,0.47659916
79504000,0.08,0.47615433
80004000,0.08,0.4761307
80504000,0.08,0.47614643
81004000,0.1,0.47624102
81504000,0.08,0.47619274
82004000,0.06,0.47614104
82504000,0.08,0.47524542
