timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
22024000,22024000,0.8153543,0.00023023307,-0.1819988,3.275894,0.0011234784,3.229346,0
22036000,22036000,0.81546783,0.00022787378,-0.13344319,3.2628074,0.00060639955,3.2104535,0
22124000,22124000,0.8166709,0.0002082539,-0.17553608,3.11733,0.0010982659,3.0748498,0
22224000,22224000,0.8178926,0.00018939124,-0.116717406,2.9664695,0.00051025685,2.9275439,0
22324000,22324000,0.81878567,0.0001730198,-0.15947981,2.8235025,0.0010008771,2.7875664,0
22424000,22424000,0.81952035,0.00015867708,-0.14695844,2.6874628,0.00089290267,2.6542206,0
22524000,22524000,0.820466,0.00014602054,-0.112662196,2.5575643,0.00055142614,2.5267541,0
22624000,22624000,0.82106006,0.00013477178,-0.1080876,2.4344602,0.0005332202,2.4057946,0
22724000,22724000,0.821509,0.00012471274,-0.103762,2.317475,0.0005162013,2.290729,0
22824000,22824000,0.8219195,0.00011566229,-0.035515115,2.2059603,6.3531086e-05,2.181021,0
22924000,22924000,0.8223126,0.00010748927,-0.08991154,2.0999286,0.00042774397,2.0765262,0
23024000,23024000,0.82258683,0.00010007407,-0.06986837,1.9991397,0.00027131612,1.9772089,0
23124000,23124000,0.8228928,9.332376e-05,-0.0016426593,1.9028171,1.5756342e-07,1.8822947,0
23224000,23224000,0.8284135,8.609029e-05,-1.8232008,1.8676826,0.19775316,1.8525444,1
23324000,23324000,0.8374753,7.8770994e-05,-1.2328765,1.8478979,0.091394216,1.8283641,1
23424000,23424000,0.84171134,7.288605e-05,-0.56410235,1.7677852,0.020000637,1.7480736,1
23524000,23524000,0.8437229,6.805085e-05,-0.14688927,1.6817405,0.0014255374,1.6643682,1
23624000,23624000,0.84410036,6.398392e-05,0.063934445,1.6032674,0.00028328353,1.5881802,1
23724000,23724000,0.8425809,6.0524464e-05,0.51749355,1.5428103,0.019286562,1.5310769,1
23824000,23824000,0.8411313,5.755331e-05,0.1336054,1.4863119,0.0013344294,1.4736916,1
23924000,23924000,0.8410671,5.4864307e-05,-0.11787754,1.4174179,0.0010892354,1.4051201,1
24024000,24024000,0.84146106,5.2336403e-05,-0.13428813,1.3493916,0.0014848916,1.3377033,1
24124000,24124000,0.8419368,4.9930684e-05,-0.18274254,1.2844328,0.002888853,1.2732877,1
24224000,24224000,0.8422437,4.76255e-05,-0.054374635,1.2229344,0.00026862536,1.2123449,1
24324000,24324000,0.8423973,4.5413428e-05,0.0037124455,1.1645501,1.3149811e-06,1.1544772,1
24424000,24424000,0.84236526,4.3289918e-05,0.011305511,1.1095364,1.2799598e-05,1.0999022,1
24524000,24524000,0.8421476,4.125505e-05,0.09018034,1.0573902,0.0008545666,1.0482754,1
24624000,24624000,0.84186256,3.9306386e-05,0.021643966,1.0080135,5.1637457e-05,1.0,1
24724000,24724000,0.8414441,3.7480815e-05,0.04970768,1.004716,0.00027325063,1.0,1
24824000,24824000,0.8409284,3.58087e-05,0.0863623,1.0045245,0.0008249838,1.0,1
24924000,24924000,0.8404025,3.4276763e-05,0.07104805,1.0043432,0.0005584441,1.0,1
25024000,25024000,0.8398113,3.28659e-05,0.15567978,1.0041814,0.0026816973,1.0,1
25124000,25124000,0.8392472,3.1560645e-05,0.16093925,1.0040394,0.0028663594,1.0,1
25224000,25224000,0.8386794,3.034997e-05,0.19124179,1.003901,0.004047923,1.0,1
25324000,25324000,0.8380337,2.9226132e-05,0.2487733,1.0037671,0.0068506547,1.0,1
25424000,25424000,0.83750194,2.8179245e-05,0.18150324,1.0036504,0.003647067,1.0,1
25524000,25524000,0.83700156,2.7200516e-05,0.09570211,1.0035449,0.0010140602,1.0,1
25624000,25624000,0.8364184,2.6283002e-05,0.22183494,1.0034382,0.005449125,1.0,1
25724000,25724000,0.8358904,2.5424684e-05,0.14407578,1.0033324,0.0022987654,1.0,1
25824000,25824000,0.8353882,2.4618626e-05,0.16160655,1.0032386,0.0028924854,1.0,1
25924000,25924000,0.8348571,2.3860435e-05,0.155022,1.0031509,0.002661815,1.0,1
26024000,26024000,0.83440256,2.314481e-05,0.23323452,1.0030714,0.0060257525,1.0,1
26124000,26124000,0.83398145,2.247023e-05,0.1240231,1.0029855,0.001703994,1.0,1
26224000,26224000,0.8336312,2.1832428e-05,0.1313689,1.0029119,0.0019119647,1.0,1
26324000,26324000,0.8332722,2.12284e-05,0.21863413,1.0028416,0.0052961595,1.0,1
26424000,26424000,0.8328896,2.0655489e-05,0.16876912,1.0027726,0.0031560294,1.0,1
26524000,26524000,0.8324605,2.0112926e-05,0.14906754,1.0026995,0.002462367,1.0,1
26624000,26624000,0.83206105,1.9598025e-05,0.16730478,1.0026355,0.0031019237,1.0,1
26724000,26724000,0.8311879,1.9108791e-05,1.7049078,1.0025694,0.32214013,1.0055858,1
26824000,26824000,0.8279693,1.8688783e-05,0.9231329,1.0564765,0.08962437,1.0516158,1
26924000,26924000,0.82711136,1.8301003e-05,-0.12603897,1.0113997,0.0017451965,1.0058776,1
27024000,27024000,0.8290467,1.7900486e-05,-1.543808,1.0271052,0.25782743,1.0324464,1
27124000,27124000,0.83240545,1.7497881e-05,-1.766518,1.1323218,0.30621308,1.1375878,1
27224000,27224000,0.83503443,1.7100923e-05,-0.94702023,1.1759121,0.08474247,1.171082,1
27324000,27324000,0.8356177,1.6705559e-05,0.14796603,1.1284226,0.0021558062,1.1215705,1
27424000,27424000,0.8340156,1.6335998e-05,1.1108416,1.1155801,0.122902595,1.1140615,1
27524000,27524000,0.832584,1.60118e-05,0.6583074,1.0987484,0.043824468,1.0937227,1
27624000,27624000,0.8319178,1.570623e-05,0.26561257,1.0529166,0.0074449326,1.0467788,1
27724000,27724000,0.831527,1.5402857e-05,0.23524246,1.0030799,0.0061298995,1.0,1
27824000,27824000,0.8312941,1.5104869e-05,0.09292402,1.0020273,0.0009574893,1.0,1
27924000,27924000,0.8310898,1.4818003e-05,0.16566102,1.0019939,0.003043218,1.0,1
28024000,28024000,0.8309003,1.4541748e-05,0.07211268,1.0019606,0.0005766736,1.0,1
28124000,28124000,0.8307249,1.4275451e-05,0.19167322,1.0019295,0.004074208,1.0,1
28224000,28224000,0.83053523,1.4018592e-05,0.11353172,1.0018995,0.0014294462,1.0,1
28324000,28324000,0.8303573,1.3771051e-05,0.08699147,1.0018669,0.00083926815,1.0,1
28424000,28424000,0.8301945,1.3531834e-05,0.19732575,1.0018412,0.0043184324,1.0,1
28524000,28524000,0.8300357,1.3300678e-05,0.092988506,1.001813,0.0009590238,1.0,1
28624000,28624000,0.82988536,1.3077042e-05,0.1389963,1.0017867,0.0021428347,1.0,1
28724000,28724000,0.8296736,1.2861518e-05,0.12379122,1.0017517,0.0016997188,1.0,1
28824000,28824000,0.8295381,1.2653752e-05,0.06337596,1.0017244,0.0004455109,1.0,1
28924000,28924000,0.8293592,1.2452768e-05,0.03290133,1.0016966,0.000120073804,1.0,1
29024000,29024000,0.82921547,1.2258441e-05,0.07633401,1.0016711,0.0006463511,1.0,1
29124000,29124000,0.82908124,1.2070417e-05,0.069638066,1.0016478,0.0005379425,1.0,1
29224000,29224000,0.8289497,1.1888076e-05,0.12180245,1.0016259,0.0016457504,1.0,1
29324000,29324000,0.82877254,1.1711474e-05,0.15557668,1.0016019,0.0026850433,1.0,1
29424000,29424000,0.8285985,1.1540301e-05,0.032715328,1.0015781,0.00011873403,1.0,1
29524000,29524000,0.82844156,1.137448e-05,0.14298679,1.001556,0.0022681619,1.0,1
29624000,29624000,0.8282814,1.1213674e-05,0.1840621,1.0015348,0.0037585488,1.0,1
29724000,29724000,0.8281852,1.10574265e-05,0.0784311,1.0015177,0.00068245735,1.0,1
29824000,29824000,0.8280043,1.0905526e-05,0.14154586,1.0014971,0.002222809,1.0,1
29924000,29924000,0.8278734,1.0758346e-05,0.097770385,1.0014756,0.0010605516,1.0,1
30024000,30024000,0.8277422,1.0615262e-05,0.082889944,1.0014576,0.0007623048,1.0,1
30124000,30124000,0.8275745,1.0476225e-05,0.1485288,1.0014379,0.0024476808,1.0,1
30224000,30224000,0.8274178,1.0341284e-05,0.0063358247,1.0014182,4.45398e-06,1.0,1
30324000,30324000,0.8272999,1.0209965e-05,0.12976237,1.0014027,0.0018682983,1.0,1
30424000,30424000,0.82721305,1.0082131e-05,0.03886676,1.0013877,0.0001676146,1.0,1
30524000,30524000,0.8270747,9.957576e-06,0.08528853,1.0013713,0.00080713024,1.0,1
30624000,30624000,0.82694817,9.836265e-06,0.090836644,1.0013548,0.00091557024,1.0,1
30724000,30724000,0.8267966,9.718332e-06,0.11524275,1.001336,0.0014736857,1.0,1
30824000,30824000,0.8266892,9.603545e-06,0.09595615,1.0013231,0.0010217129,1.0,1
30924000,30924000,0.82658476,9.491526e-06,0.1229112,1.0013089,0.0016763796,1.0,1
31024000,31024000,0.82643527,9.382349e-06,0.19568619,1.0012921,0.0042492966,1.0,1
31124000,31124000,0.8263289,9.2761875e-06,0.095974125,1.0012767,0.001022143,1.0,1
31224000,31224000,0.8262387,9.172608e-06,0.05170133,1.0012637,0.00029662822,1.0,1
31324000,31324000,0.8261329,9.071462e-06,0.15456484,1.0012525,0.0026511562,1.0,1
31424000,31424000,0.82601154,8.972721e-06,0.08229888,1.0012376,0.00075163704,1.0,1
31524000,31524000,0.8259156,8.876555e-06,0.10195127,1.0012232,0.0011534848,1.0,1
31624000,31624000,0.8258338,8.782597e-06,0.07092224,1.0012122,0.00055820827,1.0,1
31724000,31724000,0.825748,8.690681e-06,0.056458842,1.0012031,0.00035375226,1.0,1
31824000,31824000,0.82566553,8.6006885e-06,0.076301396,1.0011927,0.0006461075,1.0,1
31924000,31924000,0.8255763,8.512685e-06,0.10611874,1.0011816,0.0012497662,1.0,1
32024000,32024000,0.82547534,8.426733e-06,0.1132956,1.0011675,0.0014245472,1.0,1
32124000,32124000,0.8254045,8.342853e-06,0.06435745,1.0011569,0.00045967725,1.0,1
32224000,32224000,0.82531726,8.26073e-06,0.12838385,1.0011468,0.0018292813,1.0,1
32324000,32324000,0.8252227,8.180556e-06,0.10866244,1.0011348,0.0013104603,1.0,1
32424000,32424000,0.82513803,8.102147e-06,0.11693156,1.0011247,0.0015175142,1.0,1
32524000,32524000,0.82504493,8.025438e-06,0.09830527,1.0011146,0.001072574,1.0,1
32624000,32624000,0.8249517,7.950349e-06,0.10574168,1.0011042,0.0012409965,1.0,1
32724000,32724000,0.82486933,7.876987e-06,0.13066101,1.0010934,0.0018948505,1.0,1
32824000,32824000,0.82481897,7.805172e-06,0.014754832,1.001085,2.4163233e-05,1.0,1
32924000,32924000,0.8247579,7.734687e-06,0.025727618,1.001077,7.346647e-05,1.0,1
33024000,33024000,0.82468885,7.665613e-06,0.06358345,1.0010685,0.00044872667,1.0,1
33124000,33124000,0.8246276,7.5979983e-06,0.09638438,1.0010585,0.0010311251,1.0,1
33224000,33224000,0.8245491,7.5318276e-06,0.17544611,1.001049,0.0034165643,1.0,1
33324000,33324000,0.82449466,7.467041e-06,0.0009976476,1.0010405,1.1047404e-07,1.0,1
33424000,33424000,0.8244256,7.40347e-06,0.055534773,1.0010322,0.00034232566,1.0,1
33524000,33524000,0.82435966,7.3412043e-06,0.11347933,1.0010237,0.0014293767,1.0,1
33624000,33624000,0.8242738,7.2802122e-06,0.11963683,1.0010146,0.0015887184,1.0,1
33724000,33724000,0.8242258,7.220417e-06,0.069651276,1.001009,0.00053849,1.0,1
33824000,33824000,0.824137,7.161699e-06,0.13220885,1.0010002,0.0019401907,1.0,1
33924000,33924000,0.82407427,7.1042296e-06,0.0340794,1.0009906,0.00012891734,1.0,1
34024000,34024000,0.82400405,7.0479455e-06,0.0747369,1.0009826,0.00062001345,1.0,1
34124000,34124000,0.82395416,6.99268e-06,-0.0023661256,1.0009766,6.2145426e-07,1.0,1
34224000,34224000,0.8239076,6.9383723e-06,0.13931833,1.0009713,0.0021545293,1.0,1
34324000,34324000,0.82385546,6.884985e-06,0.019291766,1.0009645,4.1312625e-05,1.0,1
34424000,34424000,0.8237836,6.832601e-06,0.017416872,1.0009569,3.3673048e-05,1.0,1
34524000,34524000,0.82370603,6.781227e-06,0.060666088,1.0009496,0.0004085425,1.0,1
34624000,34624000,0.82364154,6.7308515e-06,0.071522176,1.0009415,0.00056784553,1.0,1
34724000,34724000,0.82365817,6.681468e-06,-0.60351264,1.0009358,0.040431887,1.0,1
34824000,34824000,0.82404727,6.6309462e-06,0.36547273,1.000972,0.014826735,1.0,1
34924000,34924000,0.8242342,6.580841e-06,-0.5712756,1.0009681,0.036226686,1.0,1
35024000,35024000,0.82470065,6.529883e-06,-0.4762782,1.0009925,0.025179554,1.0,1
35124000,35124000,0.82495886,6.4787105e-06,-0.13024196,1.0009912,0.0018829079,1.0,1
35224000,35224000,0.82487154,6.4291908e-06,0.21981275,1.0009599,0.0053634793,1.0,1
35324000,35324000,0.8246169,6.382646e-06,0.32033125,1.0009195,0.011390872,1.0,1
35424000,35424000,0.82444483,6.3386524e-06,0.17595536,1.0008929,0.0034369633,1.0,1
35524000,35524000,0.824368,6.2962417e-06,0.13909945,1.0008798,0.0021479612,1.0,1
35624000,35624000,0.8243095,6.25486e-06,0.07895909,1.0008711,0.0006921236,1.0,1
35724000,35724000,0.82428485,6.214247e-06,0.05023997,1.0008652,0.00028020804,1.0,1
35824000,35824000,0.8242586,6.1743235e-06,0.004050903,1.0008596,1.8217468e-06,1.0,1
35924000,35924000,0.82422006,6.1351193e-06,0.04206915,1.0008531,0.00019647832,1.0,1
36024000,36024000,0.8241918,6.0966345e-06,-0.092522345,1.0008475,0.00095034845,1.0,1
36124000,36124000,0.824164,6.05867e-06,0.08512545,1.0008444,0.0008044698,1.0,1
36224000,36224000,0.824135,6.021319e-06,0.08528107,1.0008394,0.0008074179,1.0,1
36324000,36324000,0.8240859,5.984629e-06,0.16848335,1.0008335,0.003151444,1.0,1
36424000,36424000,0.82406044,5.948561e-06,0.05130738,1.0008297,0.00029225167,1.0,1
36524000,36524000,0.82401294,5.912995e-06,0.024248224,1.0008249,6.527686e-05,1.0,1
36624000,36624000,0.82397276,5.8780097e-06,0.017970737,1.0008199,3.5853645e-05,1.0,1
36724000,36724000,0.8239339,5.843639e-06,0.076190054,1.0008141,0.0006444669,1.0,1
36824000,36824000,0.82389116,5.8098485e-06,0.06175834,1.0008093,0.00042344534,1.0,1
36924000,36924000,0.8238416,5.776563e-06,0.08095096,1.0008054,0.0007275317,1.0,1
37024000,37024000,0.82380015,5.7437965e-06,0.07979357,1.000801,0.00070687983,1.0,1
37124000,37124000,0.8237566,5.7115276e-06,0.01721548,1.000797,3.2904074e-05,1.0,1
37224000,37224000,0.82370883,5.6797553e-06,0.06487082,1.0007927,0.00046721002,1.0,1
37324000,37324000,0.8236759,5.6484496e-06,-0.013070725,1.0007895,1.8967674e-05,1.0,1
37424000,37424000,0.8236226,5.617579e-06,0.115958594,1.000785,0.001492872,1.0,1
37524000,37524000,0.8235871,5.587199e-06,0.104613,1.0007812,0.0012150374,1.0,1
37624000,37624000,0.823518,5.5573387e-06,0.1421983,1.0007757,0.0022449647,1.0,1
37724000,37724000,0.8234716,5.5279556e-06,0.072406925,1.0007719,0.0005820799,1.0,1
37824000,37824000,0.82342964,5.4989937e-06,0.046149474,1.0007681,0.00023645993,1.0,1
37924000,37924000,0.8233903,5.47046e-06,-0.0071775764,1.0007638,5.7198095e-06,1.0,1
38024000,38024000,0.8233614,5.4423062e-06,0.060713734,1.0007621,0.00040926115,1.0,1
38124000,38124000,0.82331127,5.414539e-06,0.10226997,1.000758,0.001161247,1.0,1
38224000,38224000,0.82327574,5.387158e-06,0.104694724,1.0007555,0.0012169678,1.0,1
38324000,38324000,0.82324946,5.360137e-06,0.033066012,1.0007533,0.00012139313,1.0,1
38424000,38424000,0.8232133,5.3334493e-06,0.1042815,1.0007501,0.0012073867,1.0,1
38524000,38524000,0.8231434,5.307185e-06,0.12928042,1.0007442,0.0018556665,1.0,1
38624000,38624000,0.8230965,5.2813816e-06,0.063556775,1.0007397,0.0004484975,1.0,1
38724000,38724000,0.8230533,5.256026e-06,0.04268134,1.0007349,0.00020226209,1.0,1
38824000,38824000,0.8230146,5.231046e-06,0.06836167,1.0007327,0.0005188774,1.0,1
38924000,38924000,0.8229731,5.2063983e-06,0.011528902,1.0007291,1.4757638e-05,1.0,1
39024000,39024000,0.82293564,5.182061e-06,0.075086735,1.0007265,0.00062599167,1.0,1
39124000,39124000,0.822901,5.158114e-06,0.10541241,1.0007226,0.0012337503,1.0,1
39224000,39224000,0.82286525,5.134503e-06,0.04505124,1.0007195,0.00022535057,1.0,1
39324000,39324000,0.8228347,5.1112056e-06,0.06555221,1.0007169,0.00047711266,1.0,1
39424000,39424000,0.82279456,5.0882422e-06,0.031864632,1.0007133,0.00011273677,1.0,1
39524000,39524000,0.822783,5.06555e-06,-0.03252735,1.0007122,0.000117475065,1.0,1
39624000,39624000,0.822736,5.043123e-06,0.14575633,1.0007088,0.0023588736,1.0,1
39724000,39724000,0.8227001,5.021023e-06,0.12071903,1.0007058,0.0016180895,1.0,1
39824000,39824000,0.82265353,4.999255e-06,0.114781775,1.0007015,0.0014628465,1.0,1
39924000,39924000,0.8226219,4.977862e-06,0.043046623,1.000698,0.00020574659,1.0,1
40024000,40024000,0.8225904,4.956734e-06,-0.019617587,1.0006952,4.273137e-05,1.0,1
40124000,40124000,0.82255846,4.935871e-06,0.0059497356,1.0006931,3.9305373e-06,1.0,1
40224000,40224000,0.82251817,4.915285e-06,0.029666666,1.0006899,9.772271e-05,1.0,1
40324000,40324000,0.822488,4.894986e-06,0.087132566,1.0006875,0.00084298535,1.0,1
40424000,40424000,0.82244986,4.8749775e-06,0.06983128,1.0006841,0.00054145267,1.0,1
40524000,40524000,0.8224131,4.8552565e-06,0.08941965,1.0006812,0.0008878257,1.0,1
40624000,40624000,0.8223689,4.8358124e-06,0.08675628,1.0006781,0.000835728,1.0,1
40724000,40724000,0.82232684,4.816657e-06,-0.028936483,1.0006748,9.297282e-05,1.0,1
40824000,40824000,0.8223014,4.79771e-06,0.05840108,1.0006735,0.00037871007,1.0,1
40924000,40924000,0.82226074,4.7790213e-06,0.089136004,1.0006707,0.0008822114,1.0,1
41024000,41024000,0.82222205,4.7605795e-06,-0.035174377,1.0006684,0.00013737893,1.0,1
41124000,41124000,0.82220083,4.742316e-06,0.048688002,1.0006677,0.00026321554,1.0,1
41224000,41224000,0.8221607,4.7242615e-06,0.039870348,1.000665,0.00017650981,1.0,1
41324000,41324000,0.82211906,4.7064295e-06,0.05829366,1.0006628,0.0003773222,1.0,1
41424000,41424000,0.82209116,4.68884e-06,0.07406823,1.0006607,0.00060916453,1.0,1
