timestamp,rtl_time_s,rtl_limit_fraction
6612000,2.3117591e-11,2.5686213e-14
7616000,0.005979305,6.6436724e-06
8624000,0.006233149,6.9257217e-06
9636000,0.00900924,1.0010267e-05
10644000,0.013930753,1.5478616e-05
11656000,0.01713689,1.904099e-05
12664000,0.029216101,3.2462336e-05
13676000,0.02745574,3.0506379e-05
14684000,0.031383593,3.487066e-05
15684000,0.04819596,5.3551066e-05
16716000,0.0059935967,6.659552e-06
17716000,0.01951133,2.1679258e-05
18724000,0.012168845,1.352094e-05
19736000,0.01965611,2.1840124e-05
20744000,0.052327324,5.8141475e-05
21744000,0.13507408,0.00015008233
22756000,0.21531239,0.000239236
23764000,0.30098036,0.00033442263
24776000,0.455763,0.00050640333
25784000,0.6078601,0.00067540014
26784000,0.76305276,0.00084783643
27796000,0.91847456,0.0010205273
28804000,1.0803206,0.0012003563
29816000,1.2314914,0.0013683239
30824000,1.3763984,0.0015293317
31824000,1.5173961,0.0016859957
32836000,1.6461273,0.0018290305
33844000,1.7648989,0.0019609989
34856000,1.8678995,0.002075444
35864000,1.955101,0.0021723346
36864000,2.0481298,0.0022757
37876000,2.1433187,0.0023814654
38884000,2.243289,0.0024925435
39896000,2.3515596,0.002612844
