timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1659638856504789,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03,5.8285265,0,nan,nan,3,0,1,10,0
796000,1659638856904790,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5526448,0,nan,nan,3,0,1,10,0
1196000,1659638857304789,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.20594886,0,nan,nan,3,0,1,10,0
1596000,1659638857704790,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.3345523,0,nan,nan,3,0,1,10,0
1996000,1659638858104790,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5599753,0,nan,nan,3,0,1,10,0
2396000,1659638858503790,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,2.3308873,0,nan,nan,3,0,1,10,0
2796000,1659638858903790,473977419,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3419837,0,nan,nan,3,0,1,10,0
3196000,1659638859304789,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7840756,0,nan,nan,3,0,1,10,0
3596000,1659638859703790,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.2327998,0,nan,nan,3,0,1,10,0
3996000,1659638860103789,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.4180527,0,nan,nan,3,0,1,10,0
4396000,1659638860504789,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.277352,0,nan,nan,3,0,1,10,0
4796000,1659638860904790,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8916887,0,nan,nan,3,0,1,10,0
5196000,1659638861304789,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.7339846,0,nan,nan,3,0,1,10,0
5596000,1659638861703790,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,0.9866346,0,nan,nan,3,0,1,10,0
5996000,1659638862103789,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.0030594,0,nan,nan,3,0,1,10,0
6396000,1659638862504789,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.7259288,0,nan,nan,3,0,1,10,0
6796000,1659638862904790,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5418237,0,nan,nan,3,0,1,10,0
7196000,1659638863304789,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.030388,0,nan,nan,3,0,1,10,0
7596000,1659638863703790,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2489575,0,nan,nan,3,0,1,10,0
7996000,1659638864103789,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2572615,0,nan,nan,3,0,1,10,0
8196000,1659638864304789,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.186273,0,nan,nan,3,0,1,10,0
8596000,1659638864704790,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.505319,0,nan,nan,3,0,1,10,0
8996000,1659638865103789,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.01,2.7096236,0,nan,nan,3,0,1,10,0
9396000,1659638865504789,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5776031,0,nan,nan,3,0,1,10,0
9796000,1659638865903790,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.8213246,0,nan,nan,3,0,1,10,0
10196000,1659638866304789,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.01,4.839449,0,nan,nan,3,0,1,10,0
10596000,1659638866704790,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.39394,0,nan,nan,3,0,1,10,0
10996000,1659638867103789,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.492551,0,nan,nan,3,0,1,10,0
11396000,1659638867504789,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,5.9725165,0,nan,nan,3,0,1,10,0
11796000,1659638867903790,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.4197707,0,nan,nan,3,0,1,10,0
12196000,1659638868304789,473977419,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1777945,0,nan,nan,3,0,1,10,0
12596000,1659638868704790,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7991862,0,nan,nan,3,0,1,10,0
12996000,1659638869103789,473977419,85455940,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.59184116,0,nan,nan,3,0,1,10,0
13396000,1659638869504789,473977419,85455939,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.02,2.6324801,0,nan,nan,3,0,1,10,0
13796000,1659638869903790,473977420,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.9053758,0,nan,nan,3,0,1,10,0
14196000,1659638870304789,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.9706511,0,nan,nan,3,0,1,10,0
14596000,1659638870704790,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.295154,0,nan,nan,3,0,1,10,0
14996000,1659638871103789,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.4732324,0,nan,nan,3,0,1,10,0
15396000,1659638871504789,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.1267846,0,nan,nan,3,0,1,10,0
15796000,1659638871903790,473977419,85455940,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.187568,0,nan,nan,3,0,1,10,0
16196000,1659638872304789,473977419,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.70583,0,nan,nan,3,0,1,10,0
