timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
1604000,0.0011123486,2.2518984e-06,0.0,0
2804000,0.001241781,0.000105302424,0.0,0
3604000,0.0009541297,9.738156e-05,0.0,0
4804000,0.0002106754,9.119066e-05,0.0,0
5604000,0.00019415843,1.1960133e-05,0.0,0
6804000,0.0007138119,8.286213e-05,0.00036864,0
7604000,0.00085329876,1.9635714e-05,0.0005127166,0
8604000,0.0010173706,7.893354e-05,0.00046306924,0
9804000,0.0009863788,0.0001765253,0.00032185833,0
10604000,0.0007487073,7.0004586e-05,0.0006727711,0
11804000,0.0007235355,3.1374497e-05,0.0010357823,0
12604000,0.0006782212,7.354186e-05,0.00095457694,0
13804000,0.0007486181,4.0718885e-05,0.0008184543,0
14604000,0.00065476564,6.0222053e-05,0.0007542874,0
15804000,0.00079246546,4.3275708e-05,0.0003098615,0
16604000,0.0007303361,4.3790576e-05,0.00038834094,0
17804000,0.0006653447,0.00015629061,0.0006618222,0
