timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,105.40234,130.44844,0,3,7388,1024000,0,3,253
2000000,156.26758,86.43118,0,60,9821,1024000,0,3,253
3000000,207.57715,73.923485,0,126,9752,1024000,0,3,253
4000000,260.34375,68.36758,0,181,9932,1024000,0,3,253
5000000,318.6787,66.28093,0,237,8354,1024000,0,3,253
6000000,374.8828,64.54594,0,295,10546,1024000,0,3,253
7000000,438.07227,64.34669,0,347,8220,1024000,0,3,253
8000000,500.8203,64.141945,0,394,7966,1024000,0,3,253
9000000,562.87305,63.904747,0,447,7273,1024000,0,3,253
10000000,624.7197,63.694916,0,505,7035,1024000,0,3,253
11000000,685.5332,63.42831,0,564,7223,1024000,0,3,253
12000000,743.5078,62.96645,0,620,10574,1024000,0,3,253
13000000,803.5,62.73423,0,669,10742,1024000,0,3,253
14000000,867.67773,62.83877,0,721,6997,1024000,0,3,253
15000000,923.7168,62.379578,0,781,10771,1024000,0,3,253
16000000,984.03906,62.24943,0,841,10445,1024000,0,3,253
17000000,1044.0957,62.118973,0,908,10472,1024000,0,3,253
18000000,1104.1309,62.001957,0,966,10619,1024000,0,3,253
19000000,1165.1543,61.949932,0,1024,10507,1024000,0,3,253
20000000,1226.1133,61.899902,0,1077,10513,1024000,0,3,253
21000000,1286.5078,61.827557,0,1129,10566,1024000,0,3,253
22000000,1347.2324,61.77698,0,1189,10530,1024000,0,3,253
23000000,1407.3125,61.702583,0,1244,10898,1024000,0,3,253
24000000,1468.5459,61.682877,0,1292,10721,1024000,0,3,253
25000000,1528.9629,61.63185,0,1342,10868,1024000,0,3,253
26000000,1590.1113,61.613117,0,1391,10438,1024000,0,3,253
27000000,1649.9102,61.54544,0,1447,10988,1024000,0,3,253
28000000,1710.9297,61.526527,0,1501,10750,1024000,0,3,253
29000000,1771.791,61.503437,0,1564,9701,1024000,0,3,253
30000000,1831.5889,61.446217,0,1623,10684,1024000,0,3,253
31000000,1891.6064,61.399845,0,1680,10752,1024000,0,3,253
32000000,1952.2354,61.37561,0,1741,10614,1024000,0,3,253
33000000,2016.9365,61.476974,0,1792,6994,1024000,0,3,253
34000000,2074.372,61.357433,0,1849,10460,1024000,0,3,253
35000000,2135.2139,61.342617,0,1900,10463,1024000,0,3,253
36000000,2195.378,61.309704,0,1955,10519,1024000,0,3,253
37000000,2256.4834,61.304153,0,2006,10522,1024000,0,3,253
38000000,2316.7803,61.277515,0,2062,9672,1024000,0,3,253
39000000,2375.9873,61.22416,0,2130,10040,1024000,0,3,253
40000000,2435.2275,61.174328,0,2187,9602,1024000,0,3,253
