timestamp,speed_xy,speed_up,speed_down,want_takeoff
7640000,5.0,3.0,1.0,0
7660000,5.0,3.0,1.0,0
8640000,5.0,3.0,1.0,0
9560000,5.0,3.0,1.0,0
27648000,5.0,3.0,1.0,0
27668000,5.0,3.0,1.0,0
28648000,5.0,3.0,1.0,0
29644000,5.0,3.0,1.0,0
30644000,5.0,3.0,1.0,0
31644000,5.0,3.0,1.0,0
