timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
396000,1660411480514628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.42027527,0,nan,nan,3,0,1,10,0
796000,1660411480915628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5545647,0,nan,nan,3,0,1,10,0
1196000,1660411481315628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.34784412,0,nan,nan,3,0,1,10,0
1596000,1660411481715628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,1.8931587,0,nan,nan,3,0,1,10,0
1996000,1660411482114628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.277527,0,nan,nan,3,0,1,10,0
2396000,1660411482515628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3414601,0,nan,nan,3,0,1,10,0
2796000,1660411482915628,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,5.3218575,0,nan,nan,3,0,1,10,0
3196000,1660411483314628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.3132594,0,nan,nan,3,0,1,10,0
3596000,1660411483715628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.428075,0,nan,nan,3,0,1,10,0
3996000,1660411484114628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.4437091,0,nan,nan,3,0,1,10,0
4396000,1660411484514628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.293087,0,nan,nan,3,0,1,10,0
4796000,1660411484914628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.1721358,0,nan,nan,3,0,1,10,0
5196000,1660411485315628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.723687,0,nan,nan,3,0,1,10,0
5596000,1660411485715628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,3.77026,0,nan,nan,3,0,1,10,0
5996000,1660411486114628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.016673,0,nan,nan,3,0,1,10,0
6396000,1660411486514628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.02,0.047472958,0,nan,nan,3,0,1,10,0
6796000,1660411486914628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.208237,0,nan,nan,3,0,1,10,0
7196000,1660411487315628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,5.0337043,0,nan,nan,3,0,1,10,0
7596000,1660411487715628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.02,4.700521,0,nan,nan,3,0,1,10,0
7996000,1660411488115628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.605125,0,nan,nan,3,0,1,10,0
8396000,1660411488514628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.61069065,0,nan,nan,3,0,1,10,0
8796000,1660411488915628,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.69703,0,nan,nan,3,0,1,10,0
9196000,1660411489314628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.4620622,0,nan,nan,3,0,1,10,0
9596000,1660411489715628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.9549894,0,nan,nan,3,0,1,10,0
9996000,1660411490115628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.74106675,0,nan,nan,3,0,1,10,0
10396000,1660411490514628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.8184584,0,nan,nan,3,0,1,10,0
10796000,1660411490915628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.441991,0,nan,nan,3,0,1,10,0
11196000,1660411491314628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.5019293,0,nan,nan,3,0,1,10,0
11396000,1660411491514628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.434486,0,nan,nan,3,0,1,10,0
11796000,1660411491915628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.9920645,0,nan,nan,3,0,1,10,0
12196000,1660411492314628,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.6534977,0,nan,nan,3,0,1,10,0
12596000,1660411492715628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.7691666,0,nan,nan,3,0,1,10,0
12996000,1660411493115628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.31485736,0,nan,nan,3,0,1,10,0
13396000,1660411493514628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8455111,0,nan,nan,3,0,1,10,0
13796000,1660411493915628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.0029125,0,nan,nan,3,0,1,10,0
14196000,1660411494314628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8265879,0,nan,nan,3,0,1,10,0
14596000,1660411494715628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.2815404,0,nan,nan,3,0,1,10,0
14996000,1660411495115628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.8313193,0,nan,nan,3,0,1,10,0
15396000,1660411495514628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.899589,0,nan,nan,3,0,1,10,0
15796000,1660411495915628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.1724112,0,nan,nan,3,0,1,10,0
16196000,1660411496315628,473977419,85455939,488043,488043,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.6985,0,nan,nan,3,0,1,10,0
16596000,1660411496714628,473977419,85455939,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.8402015,0,nan,nan,3,0,1,10,0
16996000,1660411497114628,473977419,85455940,488042,488042,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,6.1227894,0,nan,nan,3,0,1,10,0
17396000,1660411497514628,473977419,85455939,488044,488044,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.2927654,0,nan,nan,3,0,1,10,0
