timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
22040000,22040000,0.9,0.0005156311,-0.6622337,4.573887,0.010653557,4.475924,0
22048000,22048000,0.9,0.0005076474,-0.72416383,4.5463233,0.012816541,4.458516,0
22140000,22140000,0.9,0.00044446936,-0.6955726,4.3487625,0.012361659,4.262555,0
22240000,22240000,0.9,0.00038856096,-0.7527088,4.1364913,0.015218764,4.059656,0
22340000,22340000,0.9,0.00034343387,-1.1237513,3.9404337,0.03560851,3.8722987,0
22440000,22440000,0.9,0.00030591004,-1.4171227,3.7685468,0.059210476,3.7076018,0
22540000,22540000,0.9,0.00027400948,-1.562537,3.617145,0.07499842,3.5611217,0
22640000,22640000,0.9,0.0002465632,-1.4146012,3.4658237,0.064153306,3.412014,0
22740000,22740000,0.9,0.00022289257,-0.91455686,3.304779,0.02812137,3.253003,0
22840000,22840000,0.9,0.0002025731,-0.45041645,3.1471763,0.0071625044,3.1005044,0
22940000,22940000,0.9,0.00018521408,-0.93372977,2.9976165,0.032316465,2.9540162,0
23040000,23040000,0.9,0.00016995978,-1.6864295,2.8629165,0.110378675,2.8260212,0
23140000,23140000,0.9,0.00015626136,-2.336482,2.7830887,0.21794923,2.754792,0
23240000,23240000,0.9,0.00014419707,-2.3690689,2.7329156,0.22818476,2.7051487,0
23340000,23340000,0.9,0.00013364296,-1.9768927,2.6561294,0.16348371,2.6243675,0
23440000,23440000,0.9,0.00012420746,-1.4710654,2.5423489,0.09457717,2.5093603,0
23540000,23540000,0.9,0.00011564886,-1.0811728,2.421233,0.05364277,2.3901138,0
23640000,23640000,0.9,0.0001078585,-0.83848417,2.3142536,0.03375486,2.2855606,0
23740000,23740000,0.9,0.000100752004,-1.3423138,2.2044263,0.09081759,2.1766975,1
23840000,23840000,0.9,9.423834e-05,-1.8140109,2.104844,0.17370701,2.0804682,1
23940000,23940000,0.9,8.8288085e-05,-2.107695,2.025495,0.24369232,2.004272,1
24040000,24040000,0.9,8.287087e-05,-2.1518464,1.957931,0.26277414,1.9375837,1
24140000,24140000,0.9,7.791939e-05,-1.9913431,1.8856769,0.23365894,1.8647529,1
24240000,24240000,0.9,7.3347925e-05,-1.5371287,1.7998614,0.1458609,1.7784553,1
24340000,24340000,0.9,6.909441e-05,-0.896445,1.7162819,0.052025486,1.6978492,1
24440000,24440000,0.9,6.516088e-05,-0.92867243,1.6555303,0.057882257,1.6374365,1
24540000,24540000,0.9,6.1510334e-05,-1.5238202,1.5784973,0.16344856,1.5602468,1
24640000,24640000,0.9,5.809769e-05,-1.9562836,1.5087776,0.28183562,1.4930395,1
24740000,24740000,0.9,5.4928238e-05,-2.2247596,1.4570858,0.37743184,1.4436438,1
24840000,24840000,0.9,5.200199e-05,-2.269215,1.4131024,0.40488827,1.4000996,1
24940000,24940000,0.9,4.9288952e-05,-1.9859489,1.3622783,0.32168278,1.3477929,1
