timestamp,speed_xy,speed_up,speed_down,want_takeoff
8700000,5.0,3.0,1.0,0
8720000,5.0,3.0,1.0,0
9580000,5.0,3.0,1.0,0
27660000,5.0,3.0,1.0,0
27680000,5.0,3.0,1.0,0
28660000,5.0,3.0,1.0,0
29660000,5.0,3.0,1.0,0
30640000,5.0,3.0,1.0,0
31640000,5.0,3.0,1.0,0
32660000,5.0,3.0,1.0,0
33640000,5.0,3.0,1.0,0
34660000,5.0,3.0,1.0,0
