timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0021520632,0.00012943725,3.606924e-08,0.24612394,-0.27609912,-9.794008,-0.00036218934,-0.005347627,0.0005752427,11.827728,11.827728
1936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0018316484,3.6900015e-05,3.6186356e-09,0.14700396,0.11137842,-9.820632,0.0030040457,-0.002961435,-0.0016618124,11.827728,11.827728
2936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0019613397,2.9850073e-05,9.1608454e-10,0.1679772,0.16127358,-9.786156,0.0018961709,-0.0008309063,-0.0012357067,11.827728,11.827728
3936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.001795229,2.8081144e-05,5.604822e-10,0.20082563,-0.06675018,-9.871485,-0.0002769688,-0.0008735168,0.0008096009,11.827728,11.827728
4936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0020963696,3.5664172e-05,9.2023994e-10,-0.123253465,0.16893502,-9.51877,0.0013848438,0.007478156,0.0008948226,11.827728,11.827728
5936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016741471,2.6097357e-05,5.6094757e-10,0.22112848,0.052864145,-9.919944,-0.0003834953,-0.001470065,-0.00083090604,11.827728,11.827728
6936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0014484288,2.0509224e-05,3.969036e-10,0.13196841,-0.10783468,-9.719022,-6.3915846e-05,-0.0017470336,0.0021092237,11.827728,11.827728
7936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016630464,2.5000316e-05,5.6405425e-10,0.18339583,0.025091395,-9.920805,0.0001917476,-0.0015126754,-0.0011930958,11.827728,11.827728
8936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016903819,2.9730343e-05,6.4642475e-10,0.015035591,0.48190516,-9.650644,0.0025992452,0.0013422334,-0.0007456851,11.827728,11.827728
9936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0015201172,2.3597266e-05,4.565115e-10,0.12334924,0.21930903,-9.754264,0.002002697,-0.0011504856,0.00023435813,11.827728,11.827728
10936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0017540425,2.9006895e-05,6.428576e-10,-0.13359645,0.025474463,-9.647675,0.0012996226,0.0024927193,0.0007456852,11.827728,11.827728
11936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016497138,2.6710084e-05,5.3032273e-10,-0.012641401,0.12756324,-9.604579,-0.00042610578,0.0031531826,8.522123e-05,11.827728,11.827728
12936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016109522,2.5327894e-05,5.7408445e-10,0.0939485,0.16740273,-9.731951,-0.0004261058,-0.0031318772,-0.0007669905,11.827728,11.827728
13936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016768494,2.9272547e-05,6.5742467e-10,-0.22984338,-0.2198833,-9.475579,0.00074568513,0.0047297734,0.0036005944,11.827728,11.827728
14936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0017636662,2.4137122e-05,5.2972127e-10,-0.018100161,0.1459507,-9.6410675,0.0026205503,-4.2610547e-05,-0.00055393757,11.827728,11.827728
15936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0018023163,2.682965e-05,5.874018e-10,0.036774945,-0.24487875,-9.75187,-0.0024288024,-0.0019387811,0.0003621899,11.827728,11.827728
16936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0016441527,2.809269e-05,5.4664034e-10,0.064643435,-0.16376323,-9.712221,-0.0019174761,0.0022583604,0.00089482224,11.827728,11.827728
17936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0013378465,2.199763e-05,4.004373e-10,0.08255207,0.035434354,-9.7371235,0.0024714135,-0.0017470336,0.000596548,11.827728,11.827728
18936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0010361498,2.8935116e-05,4.887136e-09,0.01905784,-0.00890625,-10.289608,-0.006391587,-0.24298683,-0.011206586,11.827685,11.827685
19936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0002637251,3.4823282e-05,1.5585538e-08,-0.118369326,-0.013120044,-10.408745,0.010652645,-0.02030394,-0.003004046,11.825969,11.825969
20936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00020062125,2.1548478e-05,5.3768128e-09,0.07929596,-0.034763645,-9.487646,0.0037497305,-0.088928275,0.008522113,11.821888,11.821888
21936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.00017973581,1.8147224e-05,2.9319032e-09,0.08331822,-0.05525801,-9.56359,-0.0040053944,-0.030466562,0.0027483818,11.818933,11.818933
