timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
200000,1310988,1310988,1310996,1311004,0,0.13701266,0.17096865,0.10207901,0.0,1310988,1310988,1310996,1311004,0,0.0073329196,0.015871491,0.008542388,0.0,1,1,1,0,1,1,1,0
400000,1310988,1310988,1310996,1311004,0,0.046216387,0.14170662,0.09688497,0.0,1310988,1310988,1310996,1311004,0,0.003237848,0.011332359,0.008096682,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.029069804,0.011488641,0.020959534,0.0,1310988,1310988,1310996,1311004,0,0.003788686,0.004156141,0.00041461887,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.015318816,0.0076596662,0.0076596662,0.0,1310988,1310988,1310996,1311004,0,0.0033204237,0.0016602133,0.0016602133,0.0,1,1,1,0,1,1,1,0
992000,1310988,1310988,1310996,1311004,0,0.0063534235,0.015124173,0.015124724,0.0,1310988,1310988,1310996,1311004,0,0.00027135306,0.0004870914,0.0002472879,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.020249764,0.029864874,0.027972508,0.0,1310988,1310988,1310996,1311004,0,0.00038511504,0.00081057893,0.0011110669,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.019437637,0.032789703,0.038909514,0.0,1310988,1310988,1310996,1311004,0,0.00040106088,0.00026058656,0.00032155903,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.0065574334,0.027266605,0.021131076,0.0,1310988,1310988,1310996,1311004,0,0.00037376228,0.0003927663,0.00020601151,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.01642431,0.0079432735,0.021323115,0.0,1310988,1310988,1310996,1311004,0,0.00013506993,0.00038112653,0.00044920598,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.026142417,0.045070294,0.034089606,0.0,1310988,1310988,1310996,1311004,0,0.00023231553,0.0005703334,0.00074766274,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.013675622,0.022848956,0.026519619,0.0,1310988,1310988,1310996,1311004,0,0.0001506375,8.755449e-05,0.00016568232,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.032668978,0.04053499,0.06704537,0.0,1310988,1310988,1310996,1311004,0,0.00048070698,0.0005169341,0.00074808404,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.030554278,0.06415987,0.03950469,0.0,1310988,1310988,1310996,1311004,0,5.3839707e-05,0.00044477382,0.00046202738,0.0,1,1,1,0,1,1,1,0
