timestamp,main_state_changes,main_state
20000,0,0
524000,0,0
1028000,0,0
1244000,0,0
1520000,0,0
2024000,0,0
2528000,0,0
3032000,0,0
3536000,0,0
4040000,0,0
4544000,0,0
5048000,0,0
5552000,0,0
6056000,0,0
6560000,0,0
6608000,1,4
6644000,1,4
7148000,1,4
7652000,1,4
8156000,1,4
8660000,1,4
9164000,1,4
9608000,2,7
10112000,2,7
10616000,2,7
11120000,2,7
11624000,2,7
12128000,2,7
12632000,2,7
13136000,2,7
13640000,2,7
14144000,2,7
14648000,2,7
15152000,2,7
15656000,2,7
16160000,2,7
16664000,2,7
17168000,2,7
17672000,2,7
18176000,2,7
18680000,2,7
19184000,2,7
19688000,2,7
20192000,2,7
20696000,2,7
21200000,2,7
21704000,2,7
22208000,2,7
22712000,2,7
23216000,2,7
23720000,2,7
24224000,2,7
24728000,2,7
25232000,2,7
25736000,2,7
26240000,2,7
26744000,2,7
27248000,2,7
27752000,2,7
28256000,2,7
28760000,2,7
29264000,2,7
29768000,2,7
30272000,2,7
30776000,2,7
31280000,2,7
31784000,2,7
32288000,2,7
32792000,2,7
33296000,2,7
33800000,2,7
34304000,2,7
34808000,2,7
35312000,2,7
35816000,2,7
36320000,2,7
36824000,2,7
37328000,2,7
37832000,2,7
38336000,2,7
38840000,2,7
39344000,2,7
39848000,2,7
40352000,2,7
40856000,2,7
41360000,2,7
41864000,2,7
42368000,2,7
42872000,2,7
43376000,2,7
43880000,2,7
44384000,2,7
44888000,2,7
45392000,2,7
45896000,2,7
46400000,2,7
46904000,2,7
47408000,2,7
47912000,2,7
48416000,2,7
48920000,2,7
49424000,2,7
49928000,2,7
50432000,2,7
50936000,2,7
51440000,2,7
51944000,2,7
52448000,2,7
52952000,2,7
53456000,2,7
53960000,2,7
54464000,2,7
54968000,2,7
55472000,2,7
55976000,2,7
56480000,2,7
56984000,2,7
57488000,2,7
57992000,2,7
58496000,2,7
59000000,2,7
59504000,2,7
60008000,2,7
60512000,2,7
61016000,2,7
61520000,2,7
62024000,2,7
62528000,2,7
63032000,2,7
63536000,2,7
64040000,2,7
64544000,2,7
65048000,2,7
65552000,2,7
66056000,2,7
66560000,2,7
67064000,2,7
67568000,2,7
68072000,2,7
68576000,2,7
69080000,2,7
69584000,2,7
70088000,2,7
70592000,2,7
71096000,2,7
71600000,2,7
72104000,2,7
72608000,2,7
73112000,2,7
73616000,2,7
74120000,2,7
74624000,2,7
75128000,2,7
75632000,2,7
75656000,2,7
76160000,2,7
76664000,2,7
77168000,2,7
77672000,2,7
78176000,2,7
78680000,2,7
79184000,2,7
79688000,2,7
80024000,2,7
80528000,2,7
