timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
4600000,-0.009864813,-0.03891819,0.00022949917,0.0,0.0,-0.0
4604000,-0.0099635525,-0.039009202,0.00020233612,0.0,0.0,-0.0
4620000,-0.009571964,-0.03875922,0.00017711864,0.0,0.0,-0.0
4636000,-0.009385809,-0.03912931,0.00014405354,0.0,0.0,-0.0
4656000,-0.0093610715,-0.039453167,0.00021910391,0.0,0.0,-0.0
4676000,-0.009486142,-0.039380435,0.00021380019,0.0,0.0,-0.0
4696000,-0.00955,-0.039649956,9.881962e-05,0.0,0.0,-0.0
4716000,-0.009612193,-0.04010089,0.00018761116,0.0,0.0,-0.0
4736000,-0.009067115,-0.040261336,0.00024148442,0.0,0.0,-0.0
4756000,-0.00903009,-0.040519252,0.00024166069,0.0,0.0,-0.0
4776000,-0.008708653,-0.04093814,0.00021691479,0.0,0.0,-0.0
4796000,-0.008912135,-0.04093508,0.00021845946,0.0,0.0,-0.0
4816000,-0.009208151,-0.041163735,0.00026277307,0.0,0.0,-0.0
4836000,-0.009047916,-0.041632738,0.00018955355,0.0,0.0,-0.0
4856000,-0.008531445,-0.04245744,6.4600456e-05,0.0,0.0,-0.0
4876000,-0.008455966,-0.042885914,0.00016678724,0.0,0.0,-0.0
4896000,-0.008782482,-0.042892475,0.0002320682,0.0,0.0,-0.0
4916000,-0.009044547,-0.043260477,0.00014066201,0.0,0.0,-0.0
4936000,-0.008950578,-0.04332579,9.925287e-05,0.0,0.0,-0.0
4960000,-0.009033205,-0.043234937,0.00010280535,0.0,0.0,-0.0
4976000,-0.009226359,-0.04329177,7.775695e-05,0.0,0.0,-0.0
4996000,-0.00899258,-0.043121036,8.924354e-05,0.0,0.0,-0.0
5016000,-0.00919692,-0.043299414,2.3246377e-05,0.0,0.0,-0.0
5036000,-0.009055388,-0.044220112,1.2198043e-05,0.0,0.0,-0.0
5060000,-0.008606284,-0.043817732,-4.9853617e-05,0.0,0.0,-0.0
5076000,-0.008936146,-0.04379474,-0.00014223195,0.0,0.0,-0.0
5100000,-0.00868459,-0.044007365,-4.2517713e-05,0.0,0.0,-0.0
5116000,-0.008518369,-0.0441026,-0.0001694155,0.0,0.0,-0.0
5140000,-0.009104128,-0.04414468,-7.762684e-05,0.0,0.0,-0.0
5156000,-0.009156616,-0.044267084,-4.9221737e-05,0.0,0.0,-0.0
5176000,-0.008377313,-0.044482112,-0.00013527012,0.0,0.0,-0.0
5196000,-0.007877862,-0.044562455,-6.4719e-05,0.0,0.0,-0.0
5216000,-0.007744842,-0.04406488,-9.0386384e-05,0.0,0.0,-0.0
5240000,-0.007818763,-0.043216385,-5.790766e-05,0.0,0.0,-0.0
5260000,-0.007899769,-0.043498848,9.198807e-06,0.0,0.0,-0.0
5280000,-0.007920696,-0.04350107,-1.9706587e-05,0.0,0.0,-0.0
5300000,-0.008083457,-0.043283373,-8.303667e-05,0.0,0.0,-0.0
5320000,-0.008214626,-0.043219507,-6.967509e-06,0.0,0.0,-0.0
5336000,-0.00793721,-0.042843893,-2.1115406e-05,0.0,0.0,-0.0
5356000,-0.007987281,-0.042708647,1.4317933e-05,0.0,0.0,-0.0
5376000,-0.00826335,-0.042293824,-6.944073e-06,0.0,0.0,-0.0
5396000,-0.008300246,-0.04186946,6.7542496e-05,0.0,0.0,-0.0
5420000,-0.008101755,-0.041663855,-2.6262376e-05,0.0,0.0,-0.0
5436000,-0.007956023,-0.04166011,-4.284941e-06,0.0,0.0,-0.0
5460000,-0.008138122,-0.041081984,3.6972717e-05,0.0,0.0,-0.0
5480000,-0.007928555,-0.040759128,5.02216e-05,0.0,0.0,-0.0
5496000,-0.007998406,-0.04020321,7.108841e-05,0.0,0.0,-0.0
5520000,-0.008028425,-0.040380936,-1.6187872e-05,0.0,0.0,-0.0
5536000,-0.008618055,-0.03999517,-7.8928984e-05,0.0,0.0,-0.0
5560000,-0.009002874,-0.04031648,6.163029e-05,0.0,0.0,-0.0
