timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.73926,130.2727,0,5,7615,1024000,0,3,253
2000000,157.00977,87.03423,0,68,8269,1024000,0,3,253
3000000,210.26562,74.98774,0,123,7220,1024000,0,3,253
4000000,261.50586,68.744965,0,188,8343,1024000,0,3,253
5000000,315.61914,65.699234,0,241,10261,1024000,0,3,253
6000000,373.45312,64.34409,0,300,10833,1024000,0,3,253
7000000,435.94922,64.07249,0,360,7913,1024000,0,3,253
8000000,498.84766,63.922047,0,419,7844,1024000,0,3,253
9000000,560.5078,63.665134,0,464,7897,1024000,0,3,253
10000000,618.3242,63.068565,0,522,11435,1024000,0,3,253
11000000,678.92773,62.840405,0,576,10761,1024000,0,3,253
12000000,738.4922,62.562874,0,632,11415,1024000,0,3,253
13000000,798.80273,62.38697,0,696,10711,1024000,0,3,253
14000000,858.0742,62.161274,0,756,11456,1024000,0,3,253
15000000,922.666,62.32545,0,809,7561,1024000,0,3,253
16000000,978.9385,61.94245,0,869,11327,1024000,0,3,253
17000000,1040.7568,61.935066,0,928,10633,1024000,0,3,253
18000000,1104.7217,62.049072,0,985,7277,1024000,0,3,253
19000000,1165.8135,61.998165,0,1039,6691,1024000,0,3,253
20000000,1226.0928,61.911373,0,1092,7277,1024000,0,3,253
21000000,1283.2676,61.683693,0,1147,10634,1024000,0,3,253
22000000,1342.7734,61.58381,0,1205,10951,1024000,0,3,253
23000000,1403.1113,61.529175,0,1266,10511,1024000,0,3,253
24000000,1462.8809,61.455254,0,1332,10913,1024000,0,3,253
25000000,1523.7139,61.43017,0,1387,10588,1024000,0,3,253
26000000,1584.29,61.39707,0,1444,10690,1024000,0,3,253
27000000,1645.1631,61.37752,0,1500,10154,1024000,0,3,253
28000000,1705.4238,61.337357,0,1552,11200,1024000,0,3,253
29000000,1766.9414,61.343613,0,1607,11220,1024000,0,3,253
30000000,1828.3496,61.34578,0,1663,10543,1024000,0,3,253
31000000,1888.4258,61.30456,0,1726,11329,1024000,0,3,253
32000000,1949.4512,61.295784,0,1781,10109,1024000,0,3,253
33000000,2012.2656,61.34208,0,1838,7141,1024000,0,3,253
34000000,2068.4229,61.1887,0,1900,10672,1024000,0,3,253
35000000,2132.7832,61.27983,0,1951,7141,1024000,0,3,253
36000000,2189.462,61.151325,0,2012,10376,1024000,0,3,253
37000000,2249.5127,61.121418,0,2065,10159,1024000,0,3,253
38000000,2308.999,61.078163,0,2121,10649,1024000,0,3,253
39000000,2368.9854,61.05003,0,2186,10109,1024000,0,3,253
40000000,2428.7588,61.017956,0,2239,10265,1024000,0,3,253
41000000,2488.4834,60.98626,0,2293,10543,1024000,0,3,253
42000000,2548.3867,60.960358,0,2344,10136,1024000,0,3,253
43000000,2608.5645,60.942074,0,2399,10171,1024000,0,3,253
44000000,2668.6934,60.923508,0,2456,10711,1024000,0,3,253
45000000,2729.3613,60.917805,0,2512,10564,1024000,0,3,253
46000000,2789.211,60.89448,0,2570,10620,1024000,0,3,253
47000000,2849.0781,60.87253,0,2628,10514,1024000,0,3,253
48000000,2908.746,60.847336,0,2681,10286,1024000,0,3,253
49000000,2968.4385,60.823673,0,2734,9889,1024000,0,3,253
50000000,3031.46,60.867798,0,2791,6797,1024000,0,3,253
51000000,3087.8271,60.779213,0,2842,9855,1024000,0,3,253
52000000,3146.915,60.746567,0,2898,10121,1024000,0,3,253
53000000,3206.1113,60.717205,0,2950,10326,1024000,0,3,253
54000000,3266.0361,60.70248,0,3004,10399,1024000,0,3,253
55000000,3325.6143,60.681965,0,3061,10695,1024000,0,3,253
56000000,3385.7412,60.67202,0,3120,10417,1024000,0,3,253
57000000,3445.795,60.66113,0,3177,10170,1024000,0,3,253
58000000,3505.8691,60.650978,0,3225,10508,1024000,0,3,253
59000000,3566.248,60.64635,0,3276,10936,1024000,0,3,253
60000000,3626.0117,60.63159,0,3338,10701,1024000,0,3,253
61000000,3686.7812,60.633858,0,3392,10604,1024000,0,3,253
62000000,3751.3281,60.69717,0,3449,7114,1024000,0,3,253
63000000,3823.4639,60.879307,0,3506,8799,1024000,0,3,253
64000000,3881.2344,60.83058,0,3563,10315,1024000,0,3,253
65000000,3940.7822,60.810787,0,3625,10018,1024000,0,3,253
66000000,4000.0,60.78658,0,3687,9763,1024000,0,3,253
67000000,4059.171,60.76239,0,3734,10150,1024000,0,3,253
68000000,4118.415,60.74,0,3786,10406,1024000,0,3,253
69000000,4177.9697,60.722775,0,3840,10109,1024000,0,3,253
70000000,4237.116,60.70019,0,3896,10215,1024000,0,3,253
71000000,4296.8174,60.68608,0,3943,10159,1024000,0,3,253
72000000,4356.1016,60.66656,0,4002,9974,1024000,0,3,253
73000000,4420.339,60.715603,0,4050,6691,1024000,0,3,253
74000000,4477.748,60.670807,0,4104,10356,1024000,0,3,253
75000000,4541.8496,60.716667,0,4156,6691,1024000,0,3,253
76000000,4598.2783,60.6601,0,4211,10479,1024000,0,3,253
77000000,4658.374,60.652756,0,4260,10529,1024000,0,3,253
78000000,4718.302,60.643433,0,4318,10082,1024000,0,3,253
79000000,4779.0566,60.644848,0,4377,10759,1024000,0,3,253
80000000,4839.7236,60.645126,0,4438,10219,1024000,0,3,253
81000000,4899.502,60.6344,0,4488,10826,1024000,0,3,253
