timestamp,timestamp_sample,device_id,error_count,pressure,temperature
988000,988000,6620428,0,955.9591,11.827637
1996000,1996000,6620428,0,955.9494,11.827637
2984000,2984000,6620428,0,955.94934,11.827637
3992000,3992000,6620428,0,955.96246,11.827637
5000000,5000000,6620428,0,955.9386,11.827637
5984000,5984000,6620428,0,955.9428,11.827637
6992000,6992000,6620428,0,955.94037,11.827637
8000000,8000000,6620428,0,955.94604,11.827637
8988000,8988000,6620428,0,955.9387,11.827637
9996000,9996000,6620428,0,955.9393,11.827637
10984000,10984000,6620428,0,955.9365,11.827637
11992000,11992000,6620428,0,955.94086,11.827637
13000000,13000000,6620428,0,955.9576,11.827637
13988000,13988000,6620428,0,955.9576,11.827637
14996000,14996000,6620428,0,955.91925,11.827637
15980000,15980000,6620428,0,955.95483,11.827637
16988000,16988000,6620428,0,955.937,11.827637
17996000,17996000,6620428,0,955.93933,11.827637
18984000,18984000,6620428,0,955.93756,11.827118
19992000,19992000,6620428,0,955.8498,11.82251
21000000,21000000,6620428,0,955.7905,11.81897
21988000,21988000,6620428,0,955.7665,11.816742
22996000,22996000,6620428,0,955.71014,11.814484
23984000,23984000,6620428,0,955.69586,11.8133545
24992000,24992000,6620428,0,955.68726,11.81311
25976000,25976000,6620428,0,955.69617,11.813171
26984000,26984000,6620428,0,955.7045,11.813171
27992000,27992000,6620428,0,955.7024,11.813507
29000000,29000000,6620428,0,955.7046,11.813721
29988000,29988000,6620428,0,955.70087,11.813782
30996000,30996000,6620428,0,955.70514,11.813812
31984000,31984000,6620428,0,955.70734,11.813904
32992000,32992000,6620428,0,955.7193,11.814026
33980000,33980000,6620428,0,955.70636,11.814148
34988000,34988000,6620428,0,955.73145,11.814087
35996000,35996000,6620428,0,955.71576,11.814301
36980000,36980000,6620428,0,955.70087,11.814362
37988000,37988000,6620428,0,955.7263,11.814392
38996000,38996000,6620428,0,955.7271,11.814423
39984000,39984000,6620428,0,955.708,11.814484
40992000,40992000,6620428,0,955.71497,11.814575
42000000,42000000,6620428,0,955.7182,11.814758
42988000,42988000,6620428,0,955.7083,11.814728
43996000,43996000,6620428,0,955.7171,11.814972
44984000,44984000,6620428,0,955.7233,11.8151245
45992000,45992000,6620428,0,955.7312,11.815063
47000000,47000000,6620428,0,955.71826,11.815002
47984000,47984000,6620428,0,955.7205,11.814941
48992000,48992000,6620428,0,955.74005,11.81485
50000000,50000000,6620428,0,955.70935,11.814728
50988000,50988000,6620428,0,955.72107,11.814514
51996000,51996000,6620428,0,955.7247,11.814575
52984000,52984000,6620428,0,955.71375,11.814606
53992000,53992000,6620428,0,955.7249,11.814514
55000000,55000000,6620428,0,955.7069,11.814392
55988000,55988000,6620428,0,955.71295,11.8142395
56996000,56996000,6620428,0,955.69867,11.814056
57980000,57980000,6620428,0,955.7042,11.813904
58988000,58988000,6620428,0,955.689,11.813599
59996000,59996000,6620428,0,955.69763,11.813751
60984000,60984000,6620428,0,955.70233,11.813995
61992000,61992000,6620428,0,955.7218,11.814148
63000000,63000000,6620428,0,955.69653,11.81427
63988000,63988000,6620428,0,955.72516,11.814423
64996000,64996000,6620428,0,955.72534,11.814514
65984000,65984000,6620428,0,955.70874,11.814606
66992000,66992000,6620428,0,955.6989,11.814636
67996000,67996000,6620428,0,955.72046,11.815063
68984000,68984000,6620428,0,955.71906,11.815399
69992000,69992000,6620428,0,955.74927,11.815674
71000000,71000000,6620428,0,955.74445,11.81604
71988000,71988000,6620428,0,955.7509,11.816467
72996000,72996000,6620428,0,955.7395,11.816864
73984000,73984000,6620428,0,955.76636,11.817169
74992000,74992000,6620428,0,955.7641,11.817261
76000000,76000000,6620428,0,955.75934,11.817383
76988000,76988000,6620428,0,955.84875,11.821747
77996000,77996000,6620428,0,955.9217,11.82608
78980000,78980000,6620428,0,955.922,11.826324
79988000,79988000,6620428,0,955.9103,11.826233
80996000,80996000,6620428,0,955.9476,11.827423
81984000,81984000,6620428,0,955.93677,11.827209
